,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
4296,dialseg711_dial_151,1,user,Will it be stormy in Exeter on Wednesday?,0,0,
4297,dialseg711_dial_151,2,agent,"No, it's not gonna be stormy in Exeter on Wednesday, the weather forecast calls for it to be cloudy",0,1,
4298,dialseg711_dial_151,3,user,"When, where, and what time is my meeting, and who will be there?",1,0,
4299,dialseg711_dial_151,4,agent,Your meeting to discuss the merger with HR is on Friday at 4 pm.,1,0,
4300,dialseg711_dial_151,5,user,okay and where is the meeting?,1,0,
4301,dialseg711_dial_151,6,agent,It's in conference room 100.,1,1,
4302,dialseg711_dial_151,7,user,Can you help me in finding a suitable guesthouse please?,2,0,
4303,dialseg711_dial_151,8,agent,There are 24 guest houses available. Is there a particular area of the city you'd prefer to stay in?,2,0,
4304,dialseg711_dial_151,9,user,"Yes, I'd like to stay in the centre of town please.",2,0,
4305,dialseg711_dial_151,10,agent,I have two options for you. Both offer free wifi and parking. The El Shaddai has no star rating or the Alexander B & B has a 4-star rating.,2,0,
4306,dialseg711_dial_151,11,user,I'll take the El Shaddai please.,2,0,
4307,dialseg711_dial_151,12,agent,Sure thing. Do you want me to book it for you?,2,0,
4308,dialseg711_dial_151,13,user,"Yes. I want to book it for 2 nights, 5 people starting on Friday.",2,0,
4309,dialseg711_dial_151,14,agent,"The booking was successful, your reference code is 8090X905. Do you want further assistance?",2,1,
4310,dialseg711_dial_151,15,user,I need a taxi to come to curry garden and take me to nandos.,3,0,
4311,dialseg711_dial_151,16,agent,Okay! What time do you need it for?,3,0,
4312,dialseg711_dial_151,17,user,I need to arrive by 04:45,3,0,
4313,dialseg711_dial_151,18,agent,"I have booked you a white volvo, contact number is 07985113779. Is there anything else?",3,0,
4314,dialseg711_dial_151,19,user,That is all I need today thank you.,3,0,
4315,dialseg711_dial_151,20,agent,Can I help you with anything else?,3,1,
4316,dialseg711_dial_151,21,user,I am looking for the Addenbrookes Hospital,4,0,
4317,dialseg711_dial_151,22,agent,"I can help you with that. The hospital is located at Hills Rd, Cambridge.",4,0,
4318,dialseg711_dial_151,23,user,May I also have the phone number please?,4,0,
4319,dialseg711_dial_151,24,agent,The phone number is 01223245151,4,0,
4320,dialseg711_dial_152,1,user,I want to get a train to travel from Cambridge to Bishops Stortford.,0,0,
4321,dialseg711_dial_152,2,agent,"I can assist you with that. There are many options available to you leaving Cambridge for Bishops Stortford, what day and time would you like?",0,0,
4322,dialseg711_dial_152,3,user,"I'd like to leave on Monday after 8:15, please.",0,0,
4323,dialseg711_dial_152,4,agent,The first availabe train I have is TR7169 leaving at 9:29 and arriving at 10:07. Would that suit your schedule or would you prefer a later departure time?,0,0,
4324,dialseg711_dial_152,5,user,"No, that sounds good.",0,0,
4325,dialseg711_dial_152,6,agent,How many tickets would you like me to book?,0,0,
4326,dialseg711_dial_152,7,user,Just one ticket please.,0,0,
4327,dialseg711_dial_152,8,agent,"You have one ticket to Bishops Stortford, train ID TR7169, with 10.1 GBP payable at the station. Reference number 54B99Z9O. Can I be of further assistance?",0,0,
4328,dialseg711_dial_152,9,user,Thank you very much for the assistance,0,0,
4329,dialseg711_dial_152,10,agent,You're welcome. Do you need anything else today?,0,1,
4330,dialseg711_dial_152,11,user,"Hi, I'm looking for a 4-star hotel with free wifi.",1,0,
4331,dialseg711_dial_152,12,agent,"Sure thing. I have two options for you, and they are both guesthouses. One in the east, and one in the north. Do you have a preference?",1,0,
4332,dialseg711_dial_152,13,user,Are either of those two cheap?,1,0,
4333,dialseg711_dial_152,14,agent,"No I am sorry, they are both in the moderate price range. Would you like to book one of them?",1,0,
4334,dialseg711_dial_152,15,user,Any one will do as long as it has a 4-star rating with free wifi and is cheap.,1,0,
4335,dialseg711_dial_152,16,agent,"There are no 4-star places that are cheap and have free wifi. Perhaps something not as fancy, or in a higher price range?",1,0,
4336,dialseg711_dial_152,17,user,I'm not sure. I really needed those specifications.,1,0,
4337,dialseg711_dial_152,18,agent,"I apologize, we have several options. The alexander bed and breakfast is a cheap four star guesthouse, in the north area, with wifi. Would you care to reserve a room?",1,0,
4338,dialseg711_dial_152,19,user,"Yes, let's book it for 3 nights from Wednesday. There will be 5 of us.",1,0,
4339,dialseg711_dial_152,20,agent,"Okay, I've made your reservation. The reference number is 525A3U0N. What else can I help you with today?",1,1,
4340,dialseg711_dial_152,21,user,Schedule a meeting on December 10th at 2pm with the infrastructure team to discuss the merger.,2,0,
4341,dialseg711_dial_152,22,agent,I will make a note of the meeting for December 10th at 2pm with the infrastructure team to discuss the merger.,2,1,
4342,dialseg711_dial_152,23,user,"I'm looking for the information on a restaurant named Rajmahal, could you provide me their info?",3,0,
4343,dialseg711_dial_152,24,agent,"Sure. Their phone is 01223244955, postcode cb58rg, and address is 7 Barnwell Road Fen Ditton. Is there anything else I can help with?",3,0,
4344,dialseg711_dial_152,25,user,Can you book a table for 7 at 17:15 this Saturday?,3,0,
4345,dialseg711_dial_152,26,agent,Yes I have you booked for 7 people and your reference number is 1U0TF4XA.,3,1,
4346,dialseg711_dial_152,27,user,Can you find out who is joining me and what day my optometrist appointment is at?,4,0,
4347,dialseg711_dial_153,1,user,Can you locate an expensive restaurant in the south?,0,0,
4348,dialseg711_dial_153,2,agent,"I sure can. Do you prefer Chinese, Italian, Indian or Mexican food?",0,0,
4349,dialseg711_dial_153,3,user,I prefer Chinese food thanks.,0,0,
4350,dialseg711_dial_153,4,agent,Peking restaurant has good reviews would you like that?,0,0,
4351,dialseg711_dial_153,5,user,That sounds good. Can I have the postcode and address please?,0,0,
4352,dialseg711_dial_153,6,agent,"Absolutely. The Peking Restaurant is located at 10 Homerton Street, City Centre. Their postcode is cb28nx. Can I reserve you a table by chance?",0,0,
4353,dialseg711_dial_153,7,user,"No thank you, I don't need a reservation.",0,0,
4354,dialseg711_dial_153,8,agent,"All right, what else can I help you with?",0,1,
4355,dialseg711_dial_153,9,user,What will the lowest temperture be in downtown Chicago next week?,1,0,
4356,dialseg711_dial_153,10,agent,Next week the lowest temperature will be 20F in downtown Chicago,1,1,
4357,dialseg711_dial_153,11,user,I want pizza/,2,0,
4358,dialseg711_dial_153,12,agent,"There is a Pizza Chicago, 3 miles away with Heavy Traffic at 915 Arbol Dr",2,0,
4359,dialseg711_dial_153,13,user,Are they any other ones in the area with lighter traffic?,2,0,
4360,dialseg711_dial_153,14,agent,Unfortunately there aren't other options nearby but I can set an alternate route to not waste too much time in the traffic,2,1,
4361,dialseg711_dial_153,15,user,Yes I am looking for information on Michael House cafe.,3,0,
4362,dialseg711_dial_153,16,agent,The Michael House cafe is an expensive european restaurant located in the centre. Would you like me to make you a reservation?,3,0,
4363,dialseg711_dial_153,17,user,"Yes, please. For a party of 7 on Friday, at 17:15.",3,0,
4364,dialseg711_dial_153,18,agent,Booking was successful. The table will be reserved for 15 minutes. Reference number is : ALCPCA3P. Is there anything else I can help you with?,3,1,
4365,dialseg711_dial_153,19,user,Where can I find a hospital?,4,0,
4366,dialseg711_dial_153,20,agent,One hospital is located locally at 214 El Camino Real. There is a car collision nearby. Do you still want to go?,4,0,
4367,dialseg711_dial_154,1,user,"Hi, I'm looking to book a train to Cambridge, that leaves around 16:00.",0,0,
4368,dialseg711_dial_154,2,agent,Sure. Where would you like to depart from?,0,0,
4369,dialseg711_dial_154,3,user,"Kings Lynn after 16:00 on Saturday, please.",0,0,
4370,dialseg711_dial_154,4,agent,TR4235 departs kings lynn at 16:11 and arrives in cambridge at 16:58. Would you like to book passage on that train?,0,0,
4371,dialseg711_dial_154,5,user,What is the price on that trip?,0,0,
4372,dialseg711_dial_154,6,agent,"The price of TR4235, departing Kings Lynn at 16:11 on Saturday, is 7.84 pounds. Shall I book passage on that train?",0,0,
4373,dialseg711_dial_154,7,user,No. Not right now. thank you very much for your help today.,0,0,
4374,dialseg711_dial_154,8,agent,"Ok, is there anything else you need assistance with?",0,0,
4375,dialseg711_dial_154,9,user,No that is all for the time being. Thank you.,0,0,
4376,dialseg711_dial_154,10,agent,You're welcome. Enjoy your trip. Are you quite sure there's nothing else I can help with?,0,0,
4377,dialseg711_dial_154,11,user,I actually do need the price for that train please.,0,0,
4378,dialseg711_dial_154,12,agent,The price is 7.84 pounds.,0,0,
4379,dialseg711_dial_154,13,user,Thanks. That's all I wanted to know.,0,0,
4380,dialseg711_dial_154,14,agent,You're welcome. Can I help you with anything else today?,0,1,
4381,dialseg711_dial_154,15,user,Hello. I would like for a taxi to bring me to the cow pizza kitchen and bar by 04:30 please,1,0,
4382,dialseg711_dial_154,16,agent,Where would you like to travel from?,1,0,
4383,dialseg711_dial_154,17,user,I'm traveling from leverton house.,1,0,
4384,dialseg711_dial_154,18,agent,"Ok, I have you a cab booked, you will be riding a red honda and the contact number is 07676649498",1,1,
4385,dialseg711_dial_154,19,user,I need the surgery department of the Addensbrookes Hospital.,2,0,
4386,dialseg711_dial_154,20,agent,The hospital is located on Hills Road Postcode CB20QQ. Each surgery department has a different number. Which surgery department do you need?,2,1,
4387,dialseg711_dial_154,21,user,Are there any places in the south section of town the has to do with multiple sports?,3,0,
4388,dialseg711_dial_154,22,agent,"Unfortunately, I don't see any that are in the south. Would you like me to check in another area of town?",3,0,
4389,dialseg711_dial_154,23,user,Do you have in attractions in a type of park in the south?,3,0,
4390,dialseg711_dial_154,24,agent,We have 2 parks in the south. I recommend Wandlebury Country Park.,3,0,
4391,dialseg711_dial_154,25,user,"That sounds nice. Can you give me their address, postcode, and phone number, please?",3,0,
4392,dialseg711_dial_154,26,agent,"I sure can. They are located at Wandlebury Ring, Gog Magog Hills, Babraham. Their postcode is cb223ae. The phone number is 01223243830. Can I help you with anything else?",3,1,
4393,dialseg711_dial_154,27,user,I am looking for information about a hotel called the autumn house.,4,0,
4394,dialseg711_dial_154,28,agent,Ok. The autumn house is a guesthouse in the east. Would you like me to book a room?,4,0,
4395,dialseg711_dial_154,29,user,"Yes, please. I would like a room for 6 people for 2 nights. We'll arrive on Saturday.",4,0,
4396,dialseg711_dial_154,30,agent,You are booked! Reference number is : AS63WLAE.,4,0,
4397,dialseg711_dial_154,31,user,Thank you so much!!,4,0,
4398,dialseg711_dial_154,32,agent,You are welcome. Do you need anything further?,4,0,
4399,dialseg711_dial_155,1,user,When is my dentist appointment and who is coming?,0,1,
4400,dialseg711_dial_155,2,agent,On Thursday will it be overcast in Exeter?,1,0,
4401,dialseg711_dial_155,3,user,The weather forecast for Thrusday in Exeter is frost,1,1,
4402,dialseg711_dial_155,4,agent,I'm looking for a train on Sunday that leaves after 17:15.,2,0,
4403,dialseg711_dial_155,5,user,What are your departure and arrival destinations?,2,0,
4404,dialseg711_dial_155,6,agent,I'll be leaving from cambridge and heading to stansted airport.,2,0,
4405,dialseg711_dial_155,7,user,Ok there are 7 choices. Is there a particular time you'd like to arrive at your destination?,2,0,
4406,dialseg711_dial_155,8,agent,"not really, it just needs to leave after 17:15.",2,0,
4407,dialseg711_dial_155,9,user,There are plenty of choices starting at 17:40 and leaving every hour onwards. Do you want me to book it?,2,0,
4408,dialseg711_dial_155,10,agent,"Yes, book it for 7 people at 17:40",2,0,
4409,dialseg711_dial_155,11,user,"Booking was made, ref number is 6QWLFWW5! Do you need anything more?",2,1,
4410,dialseg711_dial_155,12,agent,what is the weather next week,3,0,
4411,dialseg711_dial_155,13,user,What city are you wanting to know the weather for?,3,0,
4412,dialseg711_dial_155,14,agent,Mountain View please.,3,0,
4413,dialseg711_dial_155,15,user,"In Mountain View, it will be 30-40F Monday, 80-100F Tuesday, 90-100F Wednesday, 90-100F Thursday, 70-80F Friday, 90-100F Saturday, and 70-80F Sunday.",3,0,
4414,dialseg711_dial_155,16,agent,Will it be hot any of the days?,3,0,
4415,dialseg711_dial_155,17,user,The only day of the week it will be hot is on Monday with a high of high of 40F.,3,1,
4416,dialseg711_dial_155,18,agent,take me to the nearest starbucks please,4,0,
4417,dialseg711_dial_155,19,user,"There is no Starbucks nearby, but Palo Alto Cafe is 3 miles away. Would you like to go there?",4,0,
4418,dialseg711_dial_155,20,agent,"Yes please, but please avoid all traffic.",4,0,
4419,dialseg711_dial_155,21,user,"There is moderate traffic on our way but you should reach fast anyway, I sent the route on your screen",4,0,
4420,dialseg711_dial_155,22,agent,Could you confirm the address please?,4,0,
4421,dialseg711_dial_155,23,user,The address is 436 Alger Dr. Setting navigation now via the quickest route.,4,0,
4422,dialseg711_dial_156,1,user,Are there any trains leaving from Cambridge on Thursday?,0,0,
4423,dialseg711_dial_156,2,agent,Yes there are. What is your destination?,0,0,
4424,dialseg711_dial_156,3,user,I'm heading to Broxbourne.,0,0,
4425,dialseg711_dial_156,4,agent,"We have trains leaving hourly from Cambridge to Broxbourne, starting at 5:01 for 17.90 pounds. What time would you like to leave?",0,0,
4426,dialseg711_dial_156,5,user,I am looking for one that will arrive by 15:00,0,0,
4427,dialseg711_dial_156,6,agent,TR2125 leaves at 09:01 and arrives at 10:01. Would you like me to book that for you?,0,0,
