,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
7534,7534,dialseg711_dial_271,18,agent,Is anyone coming with you?,2,1,
16637,16637,dialseg711_dial_609,21,user,"I'd like to dine in the center of town, please.",3,0,
19327,19327,dialseg711_dial_710,2,agent,"There are many restaurants in the North that match your description, what type of cuisine are you interested in?",0,0,
17267,17267,dialseg711_dial_633,7,user,I need to find the shortest route to the hospital.,1,0,
18005,18005,dialseg711_dial_661,4,agent,The cambridge belfry is 4 star hotel in the cheap price range in the west part of town. Do you want me to book this hotel?,0,0,
15741,15741,dialseg711_dial_577,13,user,Can I get the address and postal code?,2,0,
11018,11018,dialseg711_dial_399,24,agent,Hi..A reservation for 4 people has been confirmed. The reference number is 30MCMOEX and the price is 40.4GBP payable at the station. Anything else I can do?,3,0,
5548,5548,dialseg711_dial_196,35,user,Thank you for your help,3,0,
2846,2846,dialseg711_dial_098,26,agent,I'm sorry. I meant to ask where are you departing from?,4,0,
8116,8116,dialseg711_dial_292,26,agent,Toms house is 3 miles away but has a road block nearby on the route. Do you want the address?,3,0,
18696,18696,dialseg711_dial_686,21,user,Is it a hotel or guesthouse?,3,0,
792,792,dialseg711_dial_027,14,agent,"No, I just need their phone number.",2,0,
15031,15031,dialseg711_dial_551,19,user,"No, lets keep the same area but see if there might be an Indian restaurant instead.",2,0,
958,958,dialseg711_dial_033,27,user,It doesn't matter,4,0,
1296,1296,dialseg711_dial_044,17,user,There are 11 places to stay in the north part of town that are moderately priced. Do you have a need for parking or internet?,4,0,
5558,5558,dialseg711_dial_196,45,user,"Whichever is the cheapest for 2 people, 5 nights starting Thursday. Please book it, and I will need a reference number. Thanks.",4,0,
4444,4444,dialseg711_dial_156,23,user,Find an alternate route please.,4,0,
15100,15100,dialseg711_dial_553,9,user,"Hello, I need a hospital please and make sure it has a medical decisions unit, if you will.",1,0,
16126,16126,dialseg711_dial_592,12,agent,Is there anything else I can help you with?,1,1,
15103,15103,dialseg711_dial_553,12,agent,The medical decisions department can be reached at 01223596066.,1,0,
14918,14918,dialseg711_dial_547,21,user,Okay. What part of town do you want to stay in?,4,0,
15786,15786,dialseg711_dial_579,10,agent,"The nearest chinese restaurant is Jing Jing, 4 miles away with no traffic. Setting directions now.",1,0,
10914,10914,dialseg711_dial_396,20,agent,I have confirmed that your taxi will arrive by 20:15. Is that all you need today?,2,1,
6166,6166,dialseg711_dial_218,2,agent,It's a cheap italian place in the centre at Regent Street City Centre cb21ab. The phone number is 01223323737. Would you like more info?,0,0,
13700,13700,dialseg711_dial_502,21,user,"That was everything, thanks.",3,0,
15266,15266,dialseg711_dial_559,27,user,I'd like to be taken to the Kirkwood House.,3,0,
19286,19286,dialseg711_dial_708,18,agent,"Absolutely, the reference number is W92C2Z47. Is there anything else I can help you with today?",1,0,
9296,9296,dialseg711_dial_335,14,agent,What time would you like the train to arrive at Cambridge? Keep in mind the train ride duration is approximately 28 minutes.,2,0,
3562,3562,dialseg711_dial_125,16,agent,Where did the accident occur? Are there any injuries?,3,0,
12182,12182,dialseg711_dial_443,20,agent,"Its address is 819 Alma St, I sent it on your map. Drive carefully!",3,1,
6997,6997,dialseg711_dial_251,8,agent,"Yes, please give me the complete address.",2,0,
9848,9848,dialseg711_dial_356,3,user,I'd like it to be expensive. 4 star rated.,0,0,
9166,9166,dialseg711_dial_330,11,user,I'm looking for a specific hospital by the name of Addenbrookes.,3,0,
17727,17727,dialseg711_dial_651,2,agent,I've head the Curry Prince is fantastic.. What area are you looking for?,0,0,
1657,1657,dialseg711_dial_057,15,user,Do they have free parking?,1,0,
578,578,dialseg711_dial_020,5,user,What type of car is it? And is there a contact number?,0,0,
6152,6152,dialseg711_dial_217,18,agent,"I have information for Addenbrookes Hospital at Hills Rd, Cambridge. If you have a certain department you would like to contact, I can get that number for you.",3,0,
5717,5717,dialseg711_dial_202,21,user,Danville!,3,1,
14409,14409,dialseg711_dial_529,9,user,"Hi, I need to find a train to cambridge, please.",2,0,
6707,6707,dialseg711_dial_240,3,user,Fresno please,0,0,
5161,5161,dialseg711_dial_183,10,agent,Your tennis is Monday at 3 pm with your father.,1,1,
4306,4306,dialseg711_dial_151,11,user,I'll take the El Shaddai please.,2,0,
1626,1626,dialseg711_dial_056,4,agent,"Oh no! The telephone number for the police is 01223358966, their address is Parkside, Cambridge, and their postcode is CB11JG. I hope no one was injured!",0,1,
14795,14795,dialseg711_dial_542,1,user,What is the date and time of my next doctors appointment?,0,1,
1345,1345,dialseg711_dial_046,17,user,"No, thank you. You have given me all the info I need for today.",1,0,
17148,17148,dialseg711_dial_628,28,agent,I reserved you 6 seats on the TR5754. It leaves at 11:24. The total fee of 60.59 GBP is payable at the station. Your reference number is : 1IBJMMM8,3,1,
7662,7662,dialseg711_dial_276,20,agent,"We have 11 guesthouses available in the area, what is your price range and what amenities would you like in the guesthouse?",3,0,
4229,4229,dialseg711_dial_148,28,agent,"That was a successful booking, your reference number is T6C83P46.",3,1,
18070,18070,dialseg711_dial_663,13,user,There's a place I've heard of that I'm looking for more details. Warkworth House. Do you know of it?,2,0,
12711,12711,dialseg711_dial_465,13,user,"I'd love something in the east, hopefully with free parking.",2,0,
12956,12956,dialseg711_dial_475,3,user,Okay perfect. What day and time is the conference on?,0,0,
7000,7000,dialseg711_dial_251,11,user,"Sure, there are many options with free internet and parking. What area of town do you prefer to stay in?",3,0,
6971,6971,dialseg711_dial_250,24,agent,You are very welcome! Is there anything else I can assist you with?,3,1,
18750,18750,dialseg711_dial_688,23,user,Is there a moderate place in the in the south that has free parking?,3,0,
15093,15093,dialseg711_dial_553,2,agent,There are five places that have parking. What price range do you want?,0,0,
12164,12164,dialseg711_dial_443,2,agent,For which one would you like to know? I have one on Thursday and one on Friday.,0,0,
11210,11210,dialseg711_dial_406,23,user,What about moderately priced 4 star lodging of any hotel type?,4,0,
3939,3939,dialseg711_dial_140,15,user,put my optometrist appointment in my calendar,2,1,
13527,13527,dialseg711_dial_497,16,agent,There are 6 hotels on the east side with free parking. Do you have a price preference?,2,0,
12265,12265,dialseg711_dial_447,15,user,Monday: will it be warm?,2,0,
17282,17282,dialseg711_dial_633,22,agent,"Ok, I have TR9616 that leaves at 21:39. Will that work for you?",3,0,
16930,16930,dialseg711_dial_621,1,user,what's today's and tomorrow's forecast,0,0,
13968,13968,dialseg711_dial_514,7,user,I'm looking for a place to go in town to have fun. Are there any nightclubs in the west?,1,0,
7781,7781,dialseg711_dial_281,15,user,Can you help me locate a swimming pool?,2,0,
13537,13537,dialseg711_dial_497,26,agent,There's actually two. Would you like more information on them?,3,0,
8515,8515,dialseg711_dial_306,19,user,That would be perfect!,2,0,
14587,14587,dialseg711_dial_534,11,user,Can you help me find some cheap Italian food?,1,0,
3145,3145,dialseg711_dial_110,20,agent,The weather forecast doesn't predict any blizzard this week in Inglewood,2,1,
881,881,dialseg711_dial_031,14,agent,welcome. at your service next time,1,1,
2023,2023,dialseg711_dial_069,2,agent,I've found several hotels in the moderate price range. Is there a specific area of town you're looking to stay in?,0,0,
6089,6089,dialseg711_dial_215,23,user,I need a taxi departing from the gardenia.,3,0,
12495,12495,dialseg711_dial_456,10,agent,I'll need a destination to give them before I can book that for you.,1,0,
3795,3795,dialseg711_dial_135,1,user,find me all the nearest hotels,0,0,
3101,3101,dialseg711_dial_108,28,agent,There is very high chance of rain in Carson next week.,4,0,
4915,4915,dialseg711_dial_173,19,user,"Thank you, may I have their phone number and address?",4,0,
15012,15012,dialseg711_dial_550,32,agent,That is all unless you need something more from me.,4,0,
4386,4386,dialseg711_dial_154,20,agent,The hospital is located on Hills Road Postcode CB20QQ. Each surgery department has a different number. Which surgery department do you need?,2,1,
7281,7281,dialseg711_dial_261,15,user,I want help booking a taxi,3,0,
7350,7350,dialseg711_dial_264,8,agent,I have about 5 great options for you. Do you prefer a certain area in the city?,2,0,
10762,10762,dialseg711_dial_390,26,agent,The TR5998 leaves cambridge at 10:40 and arrives stansted airport at 12:08. It's price is 10.10 pounds. There are earlier trains if you wish.,4,0,
17951,17951,dialseg711_dial_659,26,agent,Should I book that for you?,2,1,
2435,2435,dialseg711_dial_084,2,agent,"The nearest police station is Parkside Police Station. It is located in Parkside, Cambridge, postcode CB11JG. Their phone number is 01223358966.",0,0,
6988,6988,dialseg711_dial_250,41,user,Have a nice day.,4,0,
12236,12236,dialseg711_dial_446,10,agent,They do! Would you like to reserve a room?,1,0,
7518,7518,dialseg711_dial_271,2,agent,"We don't have any hotels that meet those specifications. Would you like a different area, or perhaps a different star rating?",0,0,
12007,12007,dialseg711_dial_437,8,agent,"For indian food, I have the Curry Prince restaurant and Rajmahal. They are both moderately priced and located in the east. Can I tell you more about one of those?",1,0,
16100,16100,dialseg711_dial_591,20,agent,In which city do you want to know if it will snow?,2,0,
8556,8556,dialseg711_dial_307,24,agent,There are two hotels in that area with free parking: Ashley Hotel and the Lovell lodge. Would you like to book either of those?,3,0,
13282,13282,dialseg711_dial_488,23,user,what is the weather like in new york this week,3,0,
16253,16253,dialseg711_dial_598,5,user,"No, I just needed the information, thank you.",0,0,
8065,8065,dialseg711_dial_291,1,user,Hello. I need a train leaving from London Kings Cross on Thursday. What's available?,0,0,
11964,11964,dialseg711_dial_435,18,agent,Great you're all set the reference number is 48MB42OD,2,0,
2248,2248,dialseg711_dial_077,5,user,The 76 gas station is located at 91 El Camino Real. It is 4 miles away through moderate traffic,1,1,
10158,10158,dialseg711_dial_368,19,user,"Great, I will also need their contact number please.",2,0,
6321,6321,dialseg711_dial_224,35,user,I am looking for information on the kirkwood house.,4,0,
5020,5020,dialseg711_dial_178,9,user,I don't have a preference for leave time. I need to arrive in London Kings Cross by 14:00.,1,0,
2198,2198,dialseg711_dial_075,7,user,I don't understand. Can you provide the name of a hospital nearby I can go to?,1,0,
13403,13403,dialseg711_dial_492,27,user,Look at today and tomorrow and tell me if there will be drizzle in camarillo,4,0,
12444,12444,dialseg711_dial_454,9,user,What hospitals are nearby?,2,0,
258,258,dialseg711_dial_009,3,user,I would be arriving Sunday.,0,0,
15392,15392,dialseg711_dial_564,8,agent,There are over twenty four-star hotels or guesthouses. What area do you prefer?,1,0,
3274,3274,dialseg711_dial_114,24,agent,"Address: Hills Rd, Cambridge, Postcode: CB20QQ. Can I help with anything else today?",4,0,
14108,14108,dialseg711_dial_517,37,user,Pizza hut cherry hinton. Can you provide me with the area they are located in?,4,0,
6449,6449,dialseg711_dial_230,8,agent,"Your table at riverside brasserie is booked, one person at 14:45 on Saturday. Your booking reference is UZD82IFV. Can I help you with anything else?",0,1,
1433,1433,dialseg711_dial_048,40,agent,Is there anything else I can help you with today?,4,0,
19102,19102,dialseg711_dial_701,22,agent,They are located at Napier Street City Centre,3,1,
7936,7936,dialseg711_dial_286,34,agent,Of course! They're located at 1-6 corn exchange street with postcode cb23qf. Anything else I can do for you?,4,0,
12455,12455,dialseg711_dial_455,2,agent,i suggest stazione restaurant and coffee bar italian centre expensive 01223352607 cb23nj Market Hill City Centre,0,0,
12919,12919,dialseg711_dial_474,4,agent,In Los Angeles is gonna rain on Sunday,0,1,
13856,13856,dialseg711_dial_509,3,user,That sounds great. Can I reserve a table for 4 at 20:00 on Wednesday?,0,0,
4851,4851,dialseg711_dial_170,33,user,I need to be picked up from curry prince. Please let me know what kind of car to expect and a number they can be reached at.,3,0,
15828,15828,dialseg711_dial_580,20,agent,I have the Addenbrookes Hospital on Hills Road in Cambridge. Their phone number is 01223245151.,3,0,
7353,7353,dialseg711_dial_264,11,user,Are there any moderately priced guesthouses in that part of town?,2,0,
66,66,dialseg711_dial_002,17,user,Good evening. Can you help me find a guesthouse to stay at for the weekend?,3,0,
12946,12946,dialseg711_dial_474,31,user,A guesthouse is fine. I'm looking for a place in the north with free parking.,4,0,
5393,5393,dialseg711_dial_192,2,agent,"Hello, the closet hospital is Addenbrookes",0,0,
11488,11488,dialseg711_dial_417,11,user,"No, but I would like to have free wifi.",1,0,
16222,16222,dialseg711_dial_596,8,agent,There are restaurants that serve british food. What is your price range?,2,0,
17663,17663,dialseg711_dial_648,2,agent,"You have three optometrist appointments scheduled. One one Saturday at 9am, another on the 18th at 7pm, and one more on Tuesday at 9am.",0,1,
4511,4511,dialseg711_dial_159,8,agent,I can help you with that. where are you going?,1,0,
632,632,dialseg711_dial_021,28,agent,Sure! when would you like to arrive?,4,0,
17255,17255,dialseg711_dial_632,25,user,"Yes, I also need the postcode.",3,0,
174,174,dialseg711_dial_005,33,user,Awesome. Can I have the contact number?,4,0,
14346,14346,dialseg711_dial_526,26,agent,"Booking was successful, the total fee is 16.5 GBP payable at the station. Reference number is : SALFLI4E.",4,0,
