,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
1462,tiage_dial_095,9,user,awesome . what do you do for a living,2,0,
1463,tiage_dial_095,10,agent,"i am a student , going to school for veterinary medicine .",2,0,
1464,tiage_dial_095,11,user,i am a art major at julliard with a minor in dance .,2,1,
1465,tiage_dial_095,12,agent,very nice . do you like animals ?,3,0,
1466,tiage_dial_095,13,user,i love them . there is a dog on my bed right now .,3,0,
1467,tiage_dial_095,14,agent,"mine too , a beagle . what do you have ?",3,0,
1468,tiage_dial_095,15,user,"she is my roommates dog , but a chihuahua . i have a lab pit mix .",3,1,
1469,tiage_dial_095,16,user,how tiny ! do you like coffee ?,4,1,
1470,tiage_dial_096,1,user,what are you doing up this late,0,0,
1471,tiage_dial_096,2,agent,i was cooking ! what about you ?,0,0,
1472,tiage_dial_096,3,user,i am walking my dogs,0,1,
1473,tiage_dial_096,4,agent,this late ! i am just practicing my cooking . how old are you ?,1,0,
1474,tiage_dial_096,5,user,yes this late can you make tacos,1,0,
1475,tiage_dial_096,6,agent,"yes ! i love tacos ! there is not much i do not like , i am 23",1,1,
1476,tiage_dial_096,7,user,where do you live,2,0,
1477,tiage_dial_096,8,agent,i live in oregon for now but i have been all over the world this year .,2,0,
1478,tiage_dial_096,9,user,have you been alabama,2,0,
1479,tiage_dial_096,10,agent,yes . the tacos there were amazing ! where do you live ?,2,0,
1480,tiage_dial_096,11,user,i live in montgomery,2,0,
1481,tiage_dial_096,12,agent,i keep my yacht close by there . i am renting it out right now .,2,0,
1482,tiage_dial_096,13,user,you have yacht nice,2,1,
1483,tiage_dial_096,14,user,would you like to travel with me ? i have been almost everywhere .,3,1,
1484,tiage_dial_097,1,user,"hello ! finishing up my nightly glass of wine , what are you drinking ?",0,0,
1485,tiage_dial_097,2,agent,i have coffee . up late sewing . you ?,0,0,
1486,tiage_dial_097,3,user,looking over the little league roster . i have to coach in the morning .,0,0,
1487,tiage_dial_097,4,agent,oh ! my grandson is in little league . what age group ?,0,0,
1488,tiage_dial_097,5,user,i have the babies . 4 6 . they are adorable . i have five boys .,0,0,
1489,tiage_dial_097,6,agent,that sounds great ! do you ever go so pro league games with them ?,0,0,
1490,tiage_dial_097,7,user,"i try not too . i am a mini van mom , that is their dads job",0,0,
1491,tiage_dial_097,8,agent,"lol . i get it . i am retired , and i leave that to my kids !",0,0,
1492,tiage_dial_097,9,user,i wish i was retired ! i live on coffee in the day .,0,1,
1493,tiage_dial_097,10,agent,"it is great , especially once i beat the cancer .",1,0,
1494,tiage_dial_097,11,user,very nice to hear . congratulations !,1,1,
1495,tiage_dial_097,12,agent,thanks ! so how old are your kids ?,2,0,
1496,tiage_dial_097,13,user,"16 , 14 , 8 , 5 , 5 . the youngest are twins .",2,0,
1497,tiage_dial_097,14,agent,"wow ! that is nice . my kids are grown . grandkids are 10 , 12 , 15 , 17 .",2,0,
1498,tiage_dial_097,15,user,"those are the fun ages . i like the teens , even though they come with drama",2,0,
1499,tiage_dial_097,16,user,"yes , and i can send them home if they act up !",2,1,
1500,tiage_dial_098,1,user,hi there . how is it going ?,0,0,
1501,tiage_dial_098,2,agent,hello ! how are you doing ? i am doing pretty well today,0,0,
1502,tiage_dial_098,3,user,i am doing great ! just got home from shopping .,0,1,
1503,tiage_dial_098,4,agent,where are you from ? i live in the us now but was born in africa . somalia,1,0,
1504,tiage_dial_098,5,user,i live in north carolina .,1,1,
1505,tiage_dial_098,6,agent,nice . how is the weather there ? are you married ?,2,1,
1506,tiage_dial_098,7,user,tell me something about yourself .,3,0,
1507,tiage_dial_098,8,agent,i love dancing . all kinds,3,0,
1508,tiage_dial_098,9,user,i love to shop alot !,3,0,
1509,tiage_dial_098,10,agent,shopping can be quite fun . i was not allowed to shop as a child in somalia .,3,0,
1510,tiage_dial_098,11,user,i shop for shoes and watches .,3,0,
1511,tiage_dial_098,12,agent,i could use dance shoes . if we lived closer together i would suggest we go shopping,3,1,
1512,tiage_dial_098,13,user,"i am married , have been for 5 years .",4,1,
1513,tiage_dial_098,14,agent,my aunt brought me to california after she found out i had to marry a man .,5,0,
1514,tiage_dial_098,15,user,"oh , i love going to ca",5,1,
1515,tiage_dial_098,16,user,it is quite pretty here . i own a dance studio,6,1,
1516,tiage_dial_099,1,user,hi . how are you today ?,0,1,
1517,tiage_dial_099,2,agent,what are you doing today ?,1,0,
1518,tiage_dial_099,3,user,working on building a house .,1,0,
1519,tiage_dial_099,4,agent,cool . i am listening to the rolling stones .,1,1,
1520,tiage_dial_099,5,user,that is a good band . do you have pets ?,2,1,
1521,tiage_dial_099,6,agent,nope . just two kids . what do you like to do ?,3,0,
1522,tiage_dial_099,7,user,i like to build houses and hang out with my cats .,3,1,
1523,tiage_dial_099,8,agent,what is your favorite food ?,4,0,
1524,tiage_dial_099,9,user,i do not really have one . how about you ?,4,0,
1525,tiage_dial_099,10,agent,veggies . i like to eat clean .,4,1,
1526,tiage_dial_099,11,user,what do you do for work ?,5,0,
1527,tiage_dial_099,12,agent,i am an economist . is building houses a job or hobby ?,5,0,
1528,tiage_dial_099,13,user,it is my job . my dad was who taught me the trade .,5,0,
1529,tiage_dial_099,14,agent,very interesting ! nice chatting . have a great day !,5,0,
1530,tiage_dial_099,15,user,you do the same . i will go play with my cats now .,5,0,
1531,tiage_dial_099,16,user,how many do you have ?,5,1,
1532,tiage_dial_100,1,user,"hey , jefferson here , i love documentaries",0,1,
1533,tiage_dial_100,2,agent,"i love dogs her name is barnaby , a german shepherd",1,0,
1534,tiage_dial_100,3,user,oh that is so cool . i have a dog with my husband in pennsylvania .,1,1,
1535,tiage_dial_100,4,agent,"nice to meet you , i work in the usps",2,1,
1536,tiage_dial_100,5,user,i order a lot of books online . i read one every week .,3,1,
1537,tiage_dial_100,6,agent,how big are the dogs ? are they grey color ? that is my color,4,0,
1538,tiage_dial_100,7,user,"i would not know , they are your dogs haha .",4,1,
1539,tiage_dial_100,8,agent,do you order from amazon ? my dad is a nascar racer,5,0,
1540,tiage_dial_100,9,user,"i do order from amazon , i am a pa right now .",5,1,
1541,tiage_dial_100,10,agent,are there scorpions in your area ? i hate them,6,0,
1542,tiage_dial_100,11,user,"i sure hope not , they are scary !",6,1,
1543,tiage_dial_100,12,agent,amazon is a great place to order books,7,0,
1544,tiage_dial_100,13,user,oh yeah that is a fact .,7,1,
1545,tiage_dial_100,14,agent,"i feel the same , they are so dangerous in my area",8,0,
1546,tiage_dial_100,15,user,my uncle died from a scorpion .,8,1,
1547,tiage_dial_100,16,user,do you like to go fishing ?,9,1,
1548,tiage_dial_101,1,user,hi i am george . i love papayas !,0,0,
1549,tiage_dial_101,2,agent,hi i am john and love to the mountains,0,1,
1550,tiage_dial_101,3,user,do you like models ? i married one . from italy,1,0,
1551,tiage_dial_101,4,agent,yes i like models and i am not married,1,0,
1552,tiage_dial_101,5,user,"do you want to be , i have no close family",1,0,
1553,tiage_dial_101,6,agent,sure how can that happen ?,1,0,
1554,tiage_dial_101,7,user,"meet a woman , , go on dates have fun",1,1,
1555,tiage_dial_101,8,agent,i have one dog and a nice career,2,1,
1556,tiage_dial_101,9,user,that is nice to hear . i farm honey bees,3,1,
1557,tiage_dial_101,10,agent,in the spring time i go hiking all the time,4,0,
1558,tiage_dial_101,11,user,"that sounds like fun , i love the outdoors and everything in them",4,1,
1559,tiage_dial_101,12,agent,do you have any pets ?,5,0,
1560,tiage_dial_101,13,user,yes i do i have a dog and 2 cats at the moment,5,0,
1561,tiage_dial_101,14,agent,"i have one dog myself , she can be a bit of pain",5,0,
1562,tiage_dial_101,15,user,mine are so spoiled and i only have myself to blame,5,1,
1563,tiage_dial_101,16,user,rock climbing can be scary at times but its very exciting to see the top,6,1,
1564,tiage_dial_102,1,user,"hi there , do you love taylor swift ?",0,1,
1565,tiage_dial_102,2,agent,you know it . i wish it was still summer .,1,0,
1566,tiage_dial_102,3,user,"not me , i am ready for the cuddle weather .",1,0,
1567,tiage_dial_102,4,agent,cool ! i love to go rock climbing my fav summer activity .,1,0,
1568,tiage_dial_102,5,user,i do not like your summer at all,1,0,
1569,tiage_dial_102,6,agent,i like spring too for hiking . you like winter best ?,1,0,
1570,tiage_dial_102,7,user,"i just love the cold , i am only twenty four",1,1,
1571,tiage_dial_102,8,agent,so where do you live ? me colorado your kind of weather,2,0,
1572,tiage_dial_102,9,user,"cali , it gets hot over here",2,1,
1573,tiage_dial_102,10,agent,job for me is mechanical engineer . what about you ?,3,0,
1574,tiage_dial_102,11,user,i dance on the weekends for money,3,1,
1575,tiage_dial_102,12,agent,pets ? i have a dog named trooper . he is a black lab .,4,1,
1576,tiage_dial_102,13,user,does he like tacos ? i really like tacos,5,1,
1577,tiage_dial_102,14,agent,he likes everything . lol what do you do during the week ?,6,0,
1578,tiage_dial_102,15,user,i need to catch up on sleep,6,0,
1579,tiage_dial_102,16,user,i can relate to that i am always tired .,6,1,
1580,tiage_dial_103,1,user,hello there ! how are you doing today ?,0,0,
1581,tiage_dial_103,2,agent,just jamming out to some new kids on the block ! !,0,0,
1582,tiage_dial_103,3,user,oh my ! i am just enjoying a new coloring book after a hectic evening .,0,1,
1583,tiage_dial_103,4,agent,how sweet ! ! i need to get my dance gear ready for my class tomorrow night !,1,0,
1584,tiage_dial_103,5,user,my husband found out he was adopted earlier . . . would not necessarily call it sweet .,1,0,
1585,tiage_dial_103,6,agent,"now that is heavy stuff ! being born in the early eighties myself , i suppose anything is possible .",1,1,
1586,tiage_dial_103,7,user,"it definitely came as a shock . so , you are a dancer ?",2,0,
1587,tiage_dial_103,8,agent,big time ! i love hip hop ! and you ?,2,0,
1588,tiage_dial_103,9,user,we listen to a lot of underground rap . not too popular in our rural farm community .,2,1,
1589,tiage_dial_103,10,agent,"ha ! i love that randomness ! so , i was cleaning out closets and found my lite brite !",3,0,
1590,tiage_dial_103,11,user,lol . i had one of those when i was a kiddo . . . along with my easy bake oven p,3,1,
1591,tiage_dial_103,12,agent,yes ! so throwback ! what is your go to late night snack ?,4,0,
1592,tiage_dial_103,13,user,hmm . . . nachos or chili cheese fries . you ?,4,0,
1593,tiage_dial_103,14,agent,"whoa ! again , intense ! i am a cereal kind of girl .",4,0,
1594,tiage_dial_103,15,user,i have a super high metabolism so i usually eat whatever i want . favorite cereal ?,4,0,
1595,tiage_dial_103,16,user,raisin bran ! i am way hard core . i have crap metabolism .,4,1,
1596,tiage_dial_104,1,user,i am jo and i love the color yello,0,0,
1597,tiage_dial_104,2,agent,hi jo . yellow is a great color . it is the color of fall in colorado .,0,0,
1598,tiage_dial_104,3,user,yellow i am a gold medalist for 100 meter in the olympics,0,0,
1599,tiage_dial_104,4,agent,wow ! that is impressive . swimming or running ?,0,0,
1600,tiage_dial_104,5,user,running . and i also do gymnastics it is my fave,0,0,
1601,tiage_dial_104,6,agent,nice . i prefer hiking and rock climbing myself . living in co is great for those .,0,1,
1602,tiage_dial_104,7,user,nice i love enjoy italian food and garlic bread,1,0,
1603,tiage_dial_104,8,agent,me too . i often go to company dinners at italian restaurants . what is your favorite dish ?,1,0,
1604,tiage_dial_104,9,user,that is awesome . i love chicken alfredo,1,0,
1605,tiage_dial_104,10,agent,delicious choice . i love coming home from work to a nice plate of that .,1,0,
1606,tiage_dial_104,11,user,it is and i do enjoy it a lot .,1,1,
1607,tiage_dial_104,12,agent,i work as a mechanical engineer so i do not know a lot about gymnastics .,2,0,
1608,tiage_dial_104,13,user,yeah i its quite not that hard to understand the mechanics of it,2,1,
1609,tiage_dial_104,14,agent,i am sure . have you ever been to colorado ?,3,0,
1610,tiage_dial_104,15,user,no i have never been to colorado,3,0,
1611,tiage_dial_104,16,user,"i live there , you will have to come visit sometime . great trails for running .",3,1,
1612,tiage_dial_105,1,user,"hello , how are you this evening ?",0,0,
1613,tiage_dial_105,2,agent,so far so good . who am i speaking to ?,0,0,
1614,tiage_dial_105,3,user,"i am bryan the rose gardener , who are you ?",0,0,
1615,tiage_dial_105,4,agent,philip . me and my dog charlie are just listening to music,0,0,
1616,tiage_dial_105,5,user,"awesome , i am hanging out in my big in home library",0,0,
1617,tiage_dial_105,6,agent,well that is nice . what book are you currently reading ?,0,0,
1618,tiage_dial_105,7,user,"a book on how to read lips , i am half deaf",0,0,
1619,tiage_dial_105,8,agent,i always thought that would be an interesting skill to have lol,0,0,
1620,tiage_dial_105,9,user,"it works for me , and i love to read when i drink my fancy tea",0,0,
1621,tiage_dial_105,10,agent,tea huh ? like the stuff but goes awful with pizza imo,0,0,
1622,tiage_dial_105,11,user,"i bet , i prefer a nice glass of cow milk with my pizza , lol",0,0,
1623,tiage_dial_105,12,agent,"the double cow consumption , nice . always goes down with some lil wayne",0,0,
1624,tiage_dial_105,13,user,"lil wayne , what is that ? sounds like a soda flavor , mom get me some lil wayne",0,0,
1625,tiage_dial_105,14,user,lol i do not know how to respond to that,0,1,
1626,tiage_dial_106,1,user,"greetings from the big apple , kim here , how are you ?",0,0,
1627,tiage_dial_106,2,agent,"i am fine , how much are your apples ?",0,0,
1628,tiage_dial_106,3,user,not for sale ! they are looking good in central park though,0,0,
1629,tiage_dial_106,4,agent,i actually thought you were selling chocolate covered apples,0,0,
1630,tiage_dial_106,5,user,"sorry , i live there on central park west , costs as much to park as to live , you ?",0,0,
1631,tiage_dial_106,6,agent,"well , i do not have a car . i just use a bike instead lol",0,0,
1632,tiage_dial_106,7,user,"i have a beemer , what kind of bike ?",0,0,
1633,tiage_dial_106,8,agent,"a roadmaster , how well does yours work ?",0,1,
1634,tiage_dial_106,9,user,"great , when i can get it out in traffic , are you in school ?",1,0,
1635,tiage_dial_106,10,agent,"i go to school from home , on a computer . i use it for exercise",1,0,
