dial_id,turn_start,turn_end,topic_ids,word_count,window_text,drift_label
dialseg711_dial_427,5,29,"[1, 3, 4]",92,"I'm looking for a place to stay in with free wifi in the west part of town. I'm looking for a place to stay in with free wifi in the west part of town. The medical center in Cambridge is called Addenbrookes Hospital. It is located at Hills Road, in postalcode CB20QQ. The medical center in Cambridge is called Addenbrookes Hospital. It is located at Hills Road, in postalcode CB20QQ. set a reminder to see my dentist at 12 pm tomorrow set a reminder to see my dentist at 12 pm tomorrow",0
dialseg711_dial_140,6,26,"[0, 1, 3, 4]",92,"The address for Teavana is 145 Amherst St. The address for Teavana is 145 Amherst St. There are hotels with free wifi and parking, right? There are hotels with free wifi and parking, right? There are two hotels that fit that criteria. I would recommend Alexander Bed and Breakfast, it has four stars. There are two hotels that fit that criteria. I would recommend Alexander Bed and Breakfast, it has four stars. Where do you need the forecast for? Where do you need the forecast for? Yes they are. Yes they are.",1
dialseg711_dial_550,9,17,"[1, 2]",56,"That looks right. What is the phone number for that location? That looks right. What is the phone number for that location? When would you like to leave by? When would you like to leave by? May I have the contact number for the taxi, please. May I have the contact number for the taxi, please.",0
dialseg711_dial_155,2,15,"[1, 3]",70,"On Thursday will it be overcast in Exeter? On Thursday will it be overcast in Exeter? what is the weather next week what is the weather next week In Mountain View, it will be 30-40F Monday, 80-100F Tuesday, 90-100F Wednesday, 90-100F Thursday, 70-80F Friday, 90-100F Saturday, and 70-80F Sunday. In Mountain View, it will be 30-40F Monday, 80-100F Tuesday, 90-100F Wednesday, 90-100F Thursday, 70-80F Friday, 90-100F Saturday, and 70-80F Sunday.",0
dialseg711_dial_554,4,20,"[1, 4]",62,"What city would you like weather information for? What city would you like weather information for? Okay. Where are you departing from, please? Okay. Where are you departing from, please? You are booked for a yellow Honda with the contact number 07575380490. Is there anything else? You are booked for a yellow Honda with the contact number 07575380490. Is there anything else?",0
dialseg711_dial_355,4,11,"[0, 1]",40,"TR5737 will arrive in cambridge Tuesday by 8:43, will this suit your needs? TR5737 will arrive in cambridge Tuesday by 8:43, will this suit your needs? I want to leave after 05:00 please. I want to leave after 05:00 please.",0
dialseg711_dial_513,9,9,[2],34,i AM looking for a train. The train should depart from Bournemouth and should leave on Sunday. i AM looking for a train. The train should depart from Bournemouth and should leave on Sunday.,0
dialseg711_dial_254,2,19,"[0, 2, 4]",74,"Oh, I am sorry to hear that. You may want to call the Addenbrookes Hospital acute medical assessment unit at 01223348314. Oh, I am sorry to hear that. You may want to call the Addenbrookes Hospital acute medical assessment unit at 01223348314. OK, setting navigation to 110 Arastradero Rd now. Enjoy! OK, setting navigation to 110 Arastradero Rd now. Enjoy! Thank you that is all I need. Thank you that is all I need.",1
dialseg711_dial_477,3,23,"[0, 1, 4]",76,"I'm sorry. I gave you the wrong information. I need to leave from the Fitzwilliam Museum and arrive at Royal Standard by 07:45. I'm sorry. I gave you the wrong information. I need to leave from the Fitzwilliam Museum and arrive at Royal Standard by 07:45. Yes, please set directions via a quick route. Yes, please set directions via a quick route. give me directions to a coffee place give me directions to a coffee place",0
dialseg711_dial_074,10,32,"[1, 3, 4]",88,"There is one hotel and 6 guesthouses in the east with free Internet. Do you prefer a certain price range? There is one hotel and 6 guesthouses in the east with free Internet. Do you prefer a certain price range? No, that's all I need. Thank you very much. No, that's all I need. Thank you very much. Just one is fine. Just one is fine. What can I tell you about the weather in New York? What can I tell you about the weather in New York?",0
dialseg711_dial_491,8,24,"[1, 3, 4]",113,The postcode is CB20QQ. Can I help with anything else? The postcode is CB20QQ. Can I help with anything else? There are 21 hotels that meet your needs. Would you like to narrow it down by area or price range? There are 21 hotels that meet your needs. Would you like to narrow it down by area or price range? Are either of them located on the south side of the city? Are either of them located on the south side of the city? rose's bed and breakfast rose's bed and breakfast I'm still not finding anything. Would you like me to search a different part of town or a different food type?,1
dialseg711_dial_491,24,24,[4],21,I'm still not finding anything. Would you like me to search a different part of town or a different food type?,0
dialseg711_dial_029,7,15,"[2, 3]",44,"Yes, I would like the address, postcode, and phone number. Yes, I would like the address, postcode, and phone number. Perfect! I would like a table for 2 at 16:00 on Tuesday Perfect! I would like a table for 2 at 16:00 on Tuesday",0
dialseg711_dial_623,6,26,"[0, 3, 4]",112,"Your reservations are complete at the Backstreet Bistro. Your reference number is 7H01DZW5. Your reservations are complete at the Backstreet Bistro. Your reference number is 7H01DZW5. Addenbrookes Hospital is located at Hills Rd, Cambridge. Is there a particular department you're looking for? Addenbrookes Hospital is located at Hills Rd, Cambridge. Is there a particular department you're looking for? Sorry about that - the Arbury Lodge guesthouse is, in fact, in my database. Your room is reserved, reference #N3CVYHHJ. Can I help with anything else today? Sorry about that - the Arbury Lodge guesthouse is, in fact, in my database. Your room is reserved, reference #N3CVYHHJ. Can I help with anything else today?",1
dialseg711_dial_072,9,26,"[2, 3, 4]",124,"Can you help me find The Fitzwilliam Museum? Can you help me find The Fitzwilliam Museum? We have 5 hotels that fit that description. What area of town do you prefer? We have 5 hotels that fit that description. What area of town do you prefer? I'm sorry, but all of the places that have free wifi and who have an expensive price range are hotels rather than guesthouses. Would you be interested in a hotel instead? I'm sorry, but all of the places that have free wifi and who have an expensive price range are hotels rather than guesthouses. Would you be interested in a hotel instead? Great. And where will you be leaving from? Great. And where will you be leaving from?",0
dialseg711_dial_642,17,35,"[2, 3, 4]",74,I was wondering if you could help me in finding a train to the airport. I was wondering if you could help me in finding a train to the airport. What type of food would you like? What type of food would you like? I need to leave from cambridge and get to Kings Lynn by 8:00 on Saturday. I need to leave from cambridge and get to Kings Lynn by 8:00 on Saturday.,0
dialseg711_dial_253,11,28,"[1, 4]",50,"Are you sure that didn't work? 8 people and 3 nights starting from monday? Are you sure that didn't work? 8 people and 3 nights starting from monday? Yes, it will only be dry on Tuesday in San Jose. Yes, it will only be dry on Tuesday in San Jose.",0
dialseg711_dial_326,9,14,[2],88,I am looking to find a train. It needs to go to Cambridge and it has to leave on Monday. I am looking to find a train. It needs to go to Cambridge and it has to leave on Monday. Congratulations! Your booking was successful with a reference number of DMEL46A6 and a fee of 64 GBP. Can I help you with anything else? Congratulations! Your booking was successful with a reference number of DMEL46A6 and a fee of 64 GBP. Can I help you with anything else?,1
dialseg711_dial_067,6,28,"[1, 4]",110,"Sure, we have many. Do you have a specific area you want to stay in? Sure, we have many. Do you have a specific area you want to stay in? Don't particularly care about parking but if you can narrow it down to just the 4 star ones I would appreciate it. Don't particularly care about parking but if you can narrow it down to just the 4 star ones I would appreciate it. There are 133 trains making that trip, do you have a day and time you'd like to go? There are 133 trains making that trip, do you have a day and time you'd like to go?",0
