,Unnamed: 0.2,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da,Unnamed: 0.1
10285,10285.0,12851,dialseg711_dial_471,10,agent,"There are 11 museums in the centre of town. How about Castle Galleries in unit su43, grande arcade, saint andrews street?",1,0,,12851.0
10286,10286.0,11273,dialseg711_dial_408,26,agent,Is there anything I can help you with today?,3,1,,11273.0
10287,10287.0,10883,dialseg711_dial_395,13,user,Can I get a train from Cambridge to Bishops Stortford?,2,0,,10883.0
10288,10288.0,14860,dialseg711_dial_545,6,agent,I'm sorry Stanford Childrens Hospital is the best choice at the moment.,1,0,,14860.0
10289,10289.0,3651,dialseg711_dial_129,3,user,i want to book a taxi. The taxi should arrive by 23:00 and should go to holy trinity church.,1,0,,3651.0
10290,10290.0,5165,dialseg711_dial_183,14,agent,All 6 have free wifi included.,2,0,,5165.0
10291,10291.0,18918,dialseg711_dial_694,7,user,find me the best parking spot,1,0,,18918.0
10292,10292.0,7324,dialseg711_dial_263,12,agent,"Yes, there is a total of 6 places to stay in the North side of town. Would you like me to book you into one?",2,0,,7324.0
10293,10293.0,18760,dialseg711_dial_689,3,user,Thank you so much. Could you also provide me with the phone number?,0,0,,18760.0
10294,10294.0,18398,dialseg711_dial_676,7,user,what is the weather like today and tomorrow,1,0,,18398.0
10295,10295.0,6023,dialseg711_dial_213,19,user,I will be going to lynne strover gallery.,1,0,,6023.0
10296,10296.0,4270,dialseg711_dial_150,5,user,"Yes, what are their star ratings? I'd like one with a 4-star rating.",0,0,,4270.0
10297,10297.0,6271,dialseg711_dial_223,9,user,Perfect! Can you book it for 6 people and 4 nights starting from monday?,1,0,,6271.0
10298,10298.0,13182,dialseg711_dial_484,17,user,I would like to book a hotel room for two.,3,0,,13182.0
10299,10299.0,5052,dialseg711_dial_179,9,user,What time will I arrive?,1,0,,5052.0
10300,10300.0,16731,dialseg711_dial_613,8,agent,"There are five restaurants in the moderate price range. They sever british and asian oriental, which are you looking for?",1,0,,16731.0
10301,10301.0,14065,dialseg711_dial_516,32,agent,How about the Alexander Bed and Breakfast?,4,0,,14065.0
10302,10302.0,2016,dialseg711_dial_068,31,user,"I need it to start Thursday night and once it is booked, can you send me the reference number?",3,0,,2016.0
10303,10303.0,14872,dialseg711_dial_545,18,agent,"2 people, for 4 nights.",3,0,,14872.0
10304,10304.0,2793,dialseg711_dial_097,15,user,"Yes, I am looking for a restaurant that offers vegetarian options.",2,0,,2793.0
10305,10305.0,2734,dialseg711_dial_095,8,agent,Is there anything else I can do for you before we go?,0,1,,2734.0
10306,10306.0,1605,dialseg711_dial_055,4,agent,I have the Addenbrookes Hospital on Hills Road in Cambridge. Does that work?,1,0,,1605.0
10307,10307.0,12886,dialseg711_dial_472,23,user,"It will be Sunday, from peterborough to cambridge, I will need the price of the ticket as well.",4,0,,12886.0
10308,10308.0,6791,dialseg711_dial_242,28,agent,Currently Town and Country is the only option.,4,0,,6791.0
10309,10309.0,15010,dialseg711_dial_550,30,agent,Booking was successful. Reference number is : 565UIMXV.,4,0,,15010.0
10310,10310.0,15987,dialseg711_dial_585,29,user,"That is all, thank you.",4,0,,15987.0
10311,10311.0,10597,dialseg711_dial_384,16,agent,"We have several options available. Is there a certain area of town you're looking for? If not, I recommend Graffiti in the west.",4,0,,10597.0
10312,10312.0,10445,dialseg711_dial_378,19,user,I am looking for a place to stay. The hotel should be in the expensive price range and should be in the type of guesthouse,2,0,,10445.0
10313,10313.0,7286,dialseg711_dial_261,20,agent,And where will you be leaving from?,3,0,,7286.0
10314,10314.0,2520,dialseg711_dial_087,17,user,"yes, please. I need the address, postcode too.",3,0,,2520.0
10315,10315.0,6120,dialseg711_dial_216,22,agent,Booking completed! Booked car type : white honda Contact number : 07694199231,2,1,,6120.0
10316,10316.0,2215,dialseg711_dial_075,24,agent,The phone number is 01223245151 and the postcode is CB20QQ.,3,0,,2215.0
10317,10317.0,9719,dialseg711_dial_351,6,agent,Parkside Police Station will help you. Their telephone number is 01223358966.,1,1,,9719.0
10318,10318.0,782,dialseg711_dial_027,4,agent,"Alpha-milton guest house has a moderate price range in the north, as is Avalon guesthouse. a and b is in the east, also moderate.",0,0,,782.0
10319,10319.0,18368,dialseg711_dial_674,29,user,"Thank you, will you please give me the postcode?",4,0,,18368.0
10320,10320.0,7709,dialseg711_dial_278,17,user,"2pm, please.",2,0,,7709.0
10321,10321.0,1357,dialseg711_dial_046,29,user,Yes. There will be six of us staying for two nights.,2,0,,1357.0
10322,10322.0,1118,dialseg711_dial_038,5,user,I would like to leave on Thursday,0,0,,1118.0
10323,10323.0,12504,dialseg711_dial_456,19,user,is the weather cloudy right now,3,0,,12504.0
10324,10324.0,14845,dialseg711_dial_544,15,user,I'm trying to find out where the Parkside Police Station is. Can you help me?,2,0,,14845.0
10325,10325.0,12087,dialseg711_dial_440,21,user,Thank you!,3,0,,12087.0
10326,10326.0,13286,dialseg711_dial_488,27,user,I need to book a taxi to arrive by 13:45 to take me to La Margherita.,4,0,,13286.0
10327,10327.0,18820,dialseg711_dial_691,3,user,Great can you book a table for one person at 12:00 on sunday?,0,0,,18820.0
10328,10328.0,8498,dialseg711_dial_306,2,agent,"There are 21 locations, do you have any other requirements?",0,0,,8498.0
10329,10329.0,11446,dialseg711_dial_416,1,user,I need a train leaving from london liverpool street on friday.,0,0,,11446.0
10330,10330.0,13393,dialseg711_dial_492,17,user,I want to book a 05:45 taxi to come to Bishops Stortford Train Station.,2,0,,13393.0
10331,10331.0,6504,dialseg711_dial_233,12,agent,That booking reference will be F6JIDI3M. Is there anything else I can help you with today?,1,1,,6504.0
10332,10332.0,6234,dialseg711_dial_221,10,agent,i got it. may i get the day youd like to move in so i can book,2,0,,6234.0
10333,10333.0,11785,dialseg711_dial_428,8,agent,It will be raining on Tuesday in Camarillo.,1,1,,11785.0
10334,10334.0,2177,dialseg711_dial_074,20,agent,Coupa is 7 miles away from here in moderate traffic. The address is 394 Van Ness Ave,2,1,,2177.0
10335,10335.0,5777,dialseg711_dial_204,18,agent,"Great, there are 4 options for you here. I personally recommend avalon. Would you like to book?",3,0,,5777.0
10336,10336.0,38,dialseg711_dial_001,15,user,"No, that's everything. Thanks for your help.",2,0,,38.0
10337,10337.0,10413,dialseg711_dial_377,25,user,I am looking for a train from cambridge on monday.,2,0,,10413.0
10338,10338.0,14044,dialseg711_dial_516,11,user,"Okay that sounds good. Let's book it for just me, and I am planning to stay 4 nights beginning Thursday.",1,0,,14044.0
10339,10339.0,1564,dialseg711_dial_053,13,user,"That's all that I need, thank you!",1,0,,1564.0
10340,10340.0,11303,dialseg711_dial_410,4,agent,They are located at Crowne Plaza Hotel 20 Downing Street,0,0,,11303.0
10341,10341.0,7771,dialseg711_dial_281,5,user,I would prefer a museum. One with free entry if possible.,0,0,,7771.0
10342,10342.0,11705,dialseg711_dial_424,26,agent,Sure for how many people?,3,0,,11705.0
10343,10343.0,7824,dialseg711_dial_282,30,agent,Thank you. Where is your destination?,3,0,,7824.0
10344,10344.0,11397,dialseg711_dial_413,20,agent,The address for prezzo is 21 - 24 Northampton Road. Is there anything else i can help you with?,4,0,,11397.0
10345,10345.0,12793,dialseg711_dial_468,6,agent,"Okay, I have booked a Red Volvo taxi for you to pick you up from Avalon. The contact number is 07604053685. Is there anything else I can help you with today?",1,0,,12793.0
10346,10346.0,6185,dialseg711_dial_218,21,user,I want a taxi after 24:45 please,4,0,,6185.0
10347,10347.0,4955,dialseg711_dial_175,10,agent,"Yes, look out for a grey ford. The contact number is 07562472408. May I help with anything else?",2,0,,4955.0
10348,10348.0,252,dialseg711_dial_008,23,user,I would like to leave after 13:45.,4,0,,252.0
10349,10349.0,13031,dialseg711_dial_478,10,agent,"Certainly, the museum of classical archaeology is located at sidgwick avenue and has free entrance, phone 01223335153. Do you also need the postcode?",2,0,,13031.0
10350,10350.0,8724,dialseg711_dial_314,4,agent,What time would you like to arrive at Castle Galleries?,0,0,,8724.0
10351,10351.0,2533,dialseg711_dial_088,6,agent,What time would you like to leave?,0,0,,2533.0
10352,10352.0,15671,dialseg711_dial_574,25,user,"I'll be staying 2 nights starting on wednesday. Oh, and there are 6 of us.",4,0,,15671.0
10353,10353.0,5022,dialseg711_dial_178,11,user,"Well, that is pretty early, but I think it will work. Thank you so much!",1,0,,5022.0
10354,10354.0,13412,dialseg711_dial_493,8,agent,"Okay great, I have that all scheduled for you. Can I help with anything else?",1,1,,13412.0
10355,10355.0,17530,dialseg711_dial_643,1,user,I need a restaurant of moderate price in the west.,0,0,,17530.0
10356,10356.0,3742,dialseg711_dial_132,22,agent,Setting reminder to take medicine on Monday August 8th at 2 pm with Jeff.,3,1,,3742.0
10357,10357.0,10498,dialseg711_dial_380,10,agent,"Certainly, we have many moderately priced options. Which area of town do you prefer to stay in?",2,0,,10498.0
10358,10358.0,16563,dialseg711_dial_607,11,user,I am looking for a specific hotel,1,0,,16563.0
10359,10359.0,16392,dialseg711_dial_602,16,agent,"Sure, the phone number is 01223902168. Can I help with anything else?",2,0,,16392.0
10360,10360.0,1319,dialseg711_dial_045,17,user,"Just any time after 10:00, can I get the train ID of one of them please?",2,0,,1319.0
10361,10361.0,11914,dialseg711_dial_433,28,agent,"There are 6 restaurants that fit your request. Curry Garden, The Golden Curry, Saffron Brasserie, Panahar, Curry King, and Curry Queen.",4,0,,11914.0
10362,10362.0,5019,dialseg711_dial_178,8,agent,What time would you like to leave?,1,0,,5019.0
10363,10363.0,18607,dialseg711_dial_683,10,agent,Your tennis activity on Wednesday at 4pm is with Jeff.,1,1,,18607.0
10364,10364.0,11141,dialseg711_dial_404,15,user,I want to hear grand rapids highest temperature for today and tomorrow,2,0,,11141.0
10365,10365.0,17770,dialseg711_dial_653,2,agent,What station will you be departing from?,0,0,,17770.0
10366,10366.0,39,dialseg711_dial_001,16,agent,welcome next time,2,1,,39.0
10367,10367.0,1095,dialseg711_dial_037,24,agent,The nearest cafe is 1 mile away. Would you like the name and address of it?,2,0,,1095.0
10368,10368.0,6667,dialseg711_dial_238,27,user,Which one is it the quickest way to reach there?,4,0,,6667.0
10369,10369.0,17202,dialseg711_dial_631,8,agent,Sure. What is your departure site?,1,0,,17202.0
10370,10370.0,9616,dialseg711_dial_346,31,user,I want to find a hotel to stay in located in the centre,4,0,,9616.0
10371,10371.0,16908,dialseg711_dial_620,11,user,"Yes, the phone number would be helpful, thanks.",2,0,,16908.0
10372,10372.0,1356,dialseg711_dial_046,28,agent,Yes the bridge guest house has free wifi. Can I book it for you?,2,0,,1356.0
10373,10373.0,9114,dialseg711_dial_328,23,user,What time does the train leave?,2,0,,9114.0
10374,10374.0,797,dialseg711_dial_027,19,user,"Sorry to hear that! The closest hospital is at Hills Rd, Cambridge.",4,0,,797.0
10375,10375.0,5543,dialseg711_dial_196,30,agent,There are several trains where are you going?,3,0,,5543.0
10376,10376.0,8104,dialseg711_dial_292,14,agent,"You're welcome. How many people are in your party, and when will you arrive? Also, how long would you like to stay?",1,0,,8104.0
10377,10377.0,9880,dialseg711_dial_357,3,user,Is it expensive? I would like an expensive restaurant.,0,0,,9880.0
10378,10378.0,18139,dialseg711_dial_665,20,agent,call the Parkside Police Station at 01223358966,3,0,,18139.0
10379,10379.0,17226,dialseg711_dial_631,32,agent,Thank you! Have a great day!,3,1,,17226.0
10380,10380.0,15086,dialseg711_dial_552,28,agent,What other restaurants in that area serve Italian food?,4,0,,15086.0
10381,10381.0,17134,dialseg711_dial_628,14,agent,The address to Starbucks is 792 Bedoin Street and there is moderate traffic on the route. Would you like me to set the GPS?,1,0,,17134.0
10382,10382.0,6082,dialseg711_dial_215,16,agent,Yes. Would you like to book a table?,2,0,,6082.0
10383,10383.0,13948,dialseg711_dial_513,3,user,The whole week.,0,0,,13948.0
10384,10384.0,16285,dialseg711_dial_599,7,user,"Good afternoon, can you help me find an expensive place to stay in the town centre?",1,0,,16285.0
10385,10385.0,14196,dialseg711_dial_521,7,user,How about some indian food?,1,0,,14196.0
10386,10386.0,11209,dialseg711_dial_406,22,agent,I'm sorry I have found no matches.,4,0,,11209.0
10387,10387.0,11789,dialseg711_dial_428,12,agent,Booking was successful. Reference number is : AZ8EPKAU.,2,0,,11789.0
10388,10388.0,10801,dialseg711_dial_392,19,user,"No, but do you have the postal code by any chance?",3,0,,10801.0
10389,10389.0,1929,dialseg711_dial_066,18,agent,What is your arrival day and number of days you wish to stay?,2,0,,1929.0
10390,10390.0,15079,dialseg711_dial_552,21,user,"Sure, it is a hotel and the phone number is 01480446000. Is there anything else I can help you with?",3,0,,15079.0
10391,10391.0,15187,dialseg711_dial_556,21,user,"I might, but first do they have free parking?",3,0,,15187.0
10392,10392.0,16401,dialseg711_dial_602,25,user,I only need one ticket today.,3,0,,16401.0
10393,10393.0,5145,dialseg711_dial_182,20,agent,There are several trains that fit your requirements. Is there a specific time you'd like to arrive?,3,0,,5145.0
10394,10394.0,11234,dialseg711_dial_407,13,user,I need to depart after 19:15. Can you please provide me with a price?,2,0,,11234.0
10395,10395.0,2536,dialseg711_dial_088,9,user,Where is there a pizza place near me?,1,0,,2536.0
10396,10396.0,11598,dialseg711_dial_420,21,user,I need to book a taxi to arrive by 18:15 to take me to India House.,3,0,,11598.0
10397,10397.0,19073,dialseg711_dial_700,15,user,Does it have the least amount of traffic?,3,0,,19073.0
10398,10398.0,13479,dialseg711_dial_496,2,agent,"There are 133 trains making that trip, do you have a day and time you would like to travel?",0,0,,13479.0
10399,10399.0,14826,dialseg711_dial_543,23,user,"We have over 200 trains, do you have a departure site or time?",4,0,,14826.0
10400,10400.0,17528,dialseg711_dial_642,37,user,"That one will work, can you get me 7 tickets please?",4,0,,17528.0
10401,10401.0,16543,dialseg711_dial_606,37,user,Thanks so much! You've been helpful.,3,0,,16543.0
10402,10402.0,9112,dialseg711_dial_328,21,user,What is the price for the train?,2,0,,9112.0
10403,10403.0,15434,dialseg711_dial_565,24,agent,"If you'd like us to reserve tickets for you, please keep us in mind. We would be happy to help with that.",3,1,,15434.0
10404,10404.0,1181,dialseg711_dial_040,13,user,"Okay, are there any cinemas in the centre?",1,0,,1181.0
10405,10405.0,9339,dialseg711_dial_337,1,user,Hello! I'm looking for a train leaving on saturday going to cambridge.,0,0,,9339.0
10406,10406.0,2272,dialseg711_dial_078,12,agent,"The Parkside Police Station address is Parkside, Cambridge, postcode CB11JG. Their telephone number is 01223358966.",3,1,,2272.0
10407,10407.0,6639,dialseg711_dial_237,17,user,I need the post code.,3,0,,6639.0
10408,10408.0,18418,dialseg711_dial_677,3,user,I am from out of the area and would love some help finding a room somewhere in the city.,1,0,,18418.0
10409,10409.0,7220,dialseg711_dial_259,22,agent,May I suggest all saints church? the post code is cb58bs.,2,0,,7220.0
10410,10410.0,17708,dialseg711_dial_650,3,user,I want to arrive by 15:45 on tuesday.,0,0,,17708.0
10411,10411.0,5519,dialseg711_dial_196,6,agent,Yes travel time will be 38 minutes and the cost of ths journey is 10.10 pounds.,0,0,,5519.0
10412,10412.0,12378,dialseg711_dial_451,21,user,find me a hotel nearby,3,0,,12378.0
10413,10413.0,3804,dialseg711_dial_135,10,agent,I have a train that arrives at 16:08. Is that what you are looking for?,1,0,,3804.0
