,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
7810,7810,dialseg711_dial_282,16,agent,The Curry Garden serves expensive Indian food in the centre of town.,2,0,
35,35,dialseg711_dial_001,12,agent,Fitzbillies restaurant at 51 Trumpington Street City Centre fits your request. Would you like me to book a table for you?,2,0,
17441,17441,dialseg711_dial_639,26,agent,"I have nothing available for that day and time slot, can I book you another day or time slot at that restaurant?",4,0,
7535,7535,dialseg711_dial_271,19,user,"Hello, what's the address of the Parkside Police Station, if you would be so kind?",3,0,
7139,7139,dialseg711_dial_256,23,user,How about the center?,2,0,
59,59,dialseg711_dial_002,10,agent,On what day do you wish to travel and to what destination?,2,0,
2614,2614,dialseg711_dial_091,4,agent,Might I suggest train TR6595 leaving Cambridge at 19:00 and arriving at London Kings Cross at 19:51. Would that work for you?,0,0,
8421,8421,dialseg711_dial_303,13,user,I am looking for the address of the Parkside Police Station.,2,0,
3707,3707,dialseg711_dial_131,13,user,Ugh okay well find me the quickest route please.,2,0,
12274,12274,dialseg711_dial_447,24,agent,five nights starting monday would do better,3,0,
3119,3119,dialseg711_dial_109,18,agent,The train ID is TR9588 and the cost is 14.08 pounds. Can I book that for you?,2,1,
17701,17701,dialseg711_dial_649,14,agent,meeting at 3pm,3,1,
323,323,dialseg711_dial_011,12,agent,I've done that. The price will be 14.08 GBP payable at the station. Your reference number is IR7HSMG4. Any else I can do for you?,1,1,
2334,2334,dialseg711_dial_080,39,user,I don't have a preference but would like to arrive by 22:30.,4,0,
18586,18586,dialseg711_dial_682,23,user,Well I need it to be in the south of town.,3,0,
12272,12272,dialseg711_dial_447,22,agent,Booking was not successful. Perhaps another day or shorter stay?,3,0,
12788,12788,dialseg711_dial_468,1,user,I am looking for a police station in Parkside,0,0,
16181,16181,dialseg711_dial_594,19,user,I'm leaving from birmingham new street train station.,3,0,
1739,1739,dialseg711_dial_059,19,user,Can you tell me the arrival time of that train?,3,0,
13330,13330,dialseg711_dial_490,11,user,"Oh, ok. Sure, go ahead and book 4 nights from Tuesday. There will be three of us.",0,0,
2699,2699,dialseg711_dial_093,23,user,What day and time is my lab appointment?,4,0,
8839,8839,dialseg711_dial_318,5,user,I'll pass on the Pizza Hut. Yuck. Let's go with Frankie & Benny's. Can I get a table for 1 on Sunday at 12:15 please?,0,0,
16911,16911,dialseg711_dial_620,14,agent,"The address is Hills Rd, Cambridge, Postcode:CB20QQ.",2,0,
3043,3043,dialseg711_dial_106,18,agent,The route to your home has heavy traffic and there is currently no alternative routes.,3,1,
16732,16732,dialseg711_dial_613,9,user,iam looking for something asian oriental and not so expensive restaurant.,1,0,
4983,4983,dialseg711_dial_176,10,agent,"The Addenbrookes Hospital is located at Hills Rd, Cambridge, Postcode CB20QQ. Are you looking for a particular department?",2,0,
8732,8732,dialseg711_dial_314,12,agent,I found the Leverton House which meets your requirements. It is in the east at 732-734 newmarket road. Do you need a reservation?,1,1,
13838,13838,dialseg711_dial_508,21,user,"I don't need a reservation right now, but does Rosa's B&B have internet?",2,0,
15237,15237,dialseg711_dial_558,21,user,There is a train leaving at 9:17. Does that work?,3,0,
2247,2247,dialseg711_dial_077,4,agent,What is the address?,1,0,
15571,15571,dialseg711_dial_571,11,user,Find out the parties that are attending my football activity. Also find the time.,1,0,
2026,2026,dialseg711_dial_069,5,user,The hotel should be in the moderate price range and should include free wifi.,0,0,
19110,19110,dialseg711_dial_701,30,agent,Sure! The address is regent street and the postcode is cb21ad.,4,0,
12465,12465,dialseg711_dial_455,12,agent,Is there a certain time of day you would like to travel?,1,0,
18593,18593,dialseg711_dial_682,30,agent,"I believe you meant 10:00, so I went ahead and made the reservation for that time. The reference number is HRPLZ9AQ.",3,1,
7536,7536,dialseg711_dial_271,20,agent,"The parkside police station is located at Parkside, Cambridge, CB11JG",3,1,
8192,8192,dialseg711_dial_295,1,user,I am trying to find a hospital that has a transplant high dependency unit.,0,0,
17197,17197,dialseg711_dial_631,3,user,"Please send me its address on screen and pick a route with no traffic, thank you!",0,0,
14235,14235,dialseg711_dial_522,18,agent,"Oh yes, we have several Indian restaurants! I recommend Panahar, located at 8 Norfolk Street City Centre. Would you like a table there?",1,0,
18251,18251,dialseg711_dial_670,12,agent,There are several 4-star guesthouses with wi-fi in the moderate price range. Would you prefer to stay in the east or the northern part of town?,1,0,
5587,5587,dialseg711_dial_197,26,agent,Is there anything else I can help you with?,3,1,
5363,5363,dialseg711_dial_190,32,agent,"Your seat has been booked for the TR7349, reference number is ER5D744W. I can look up African restaurants in Cambridge but not Ely.",3,0,
14756,14756,dialseg711_dial_540,10,agent,"As mentioned before the train number is TR6334, you did ask me to book. One more time, what exactly did you need?",0,0,
16024,16024,dialseg711_dial_587,10,agent,You're welcome.,2,1,
10782,10782,dialseg711_dial_391,18,agent,"Yes, it does. Here is the unit's phone number: 01223216811. Do you need any other information?",4,0,
10281,10281,dialseg711_dial_372,20,agent,Do you want to arrive or leave at a certain time?,3,0,
11086,11086,dialseg711_dial_402,10,agent,I have found many restaurants with the criteria you gave me offering different kinds of food. Do you have a preference for type of food?,1,0,
16373,16373,dialseg711_dial_601,35,user,How about one night only?,4,0,
13356,13356,dialseg711_dial_491,8,agent,The postcode is CB20QQ. Can I help with anything else?,1,1,
14329,14329,dialseg711_dial_526,9,user,That sounds great! Can I book a talbe for 7 people at 17:30 on Wednesday?,1,0,
15626,15626,dialseg711_dial_573,10,agent,"I was unable to book there, shall i try another time or place?",1,0,
14420,14420,dialseg711_dial_529,20,agent,Do you have a preferred area of the city you'd like to stay in?,3,0,
2641,2641,dialseg711_dial_091,31,user,Yes I want to arrive at 20:45,3,0,
11324,11324,dialseg711_dial_410,25,user,tell me what the temperature will be like for the next week,3,0,
14628,14628,dialseg711_dial_535,22,agent,How many people is the reservation for?,3,0,
3394,3394,dialseg711_dial_120,3,user,I'm leaving out of Cambridge.,0,0,
14884,14884,dialseg711_dial_546,9,user,What type of car is it going to be?,1,0,
4074,4074,dialseg711_dial_144,19,user,I am looking for a place to stay. The hotel doesn't need to have free parking and should be in the north,2,0,
3282,3282,dialseg711_dial_115,8,agent,"Are you looking for a room, or another type of service?",1,0,
8628,8628,dialseg711_dial_310,10,agent,"Sure, there are 4 places like that. Do you have a preference for lodging type or price range?",2,0,
9527,9527,dialseg711_dial_343,30,agent,I cannot see the price but it does say it is cheap. Their address is 41 Warkworth Street. Would you like me to book it of you?,3,0,
4461,4461,dialseg711_dial_157,16,agent,"Sorry, I just found it, 56 cadwell street, I set the GPS to get there and don't worry, there is no traffic now!",2,0,
18893,18893,dialseg711_dial_693,14,agent,And what time should I schedule it for?,2,1,
13771,13771,dialseg711_dial_506,2,agent,The closest chinese restaurant i have is located 1 mile away and the address is 593 Arrowhead Way. Need more info?,0,0,
9786,9786,dialseg711_dial_353,11,user,I am looking for an Italian restaurant in the west part of town,2,0,
12974,12974,dialseg711_dial_476,5,user,What is the entrance fee?,0,0,
3323,3323,dialseg711_dial_116,19,user,Sure that would be great.,3,0,
8137,8137,dialseg711_dial_293,7,user,"Okay, great! I would like to book a room please. There will be 3 of us.",0,0,
7716,7716,dialseg711_dial_278,24,agent,I think acorn guest house is a good match for you!,3,0,
6844,6844,dialseg711_dial_245,9,user,What's the 7 day forecast in Brentwood?,1,0,
3194,3194,dialseg711_dial_111,35,user,Yes. I could eat at 15:30 perhaps.,4,0,
1123,1123,dialseg711_dial_038,10,agent,You are all set for 13:15 Monday. Your reference number is 36NIKCYF. Can I help you with anything else?,1,1,
9560,9560,dialseg711_dial_345,7,user,"No, I need to arrive by 14:00.",0,0,
18811,18811,dialseg711_dial_690,14,agent,Alright. I have a black tesla for you and the contact number is 07403696873. Is there anything else you need today?,1,1,
6916,6916,dialseg711_dial_248,19,user,I would like to leave Cambridge and go to London Liver Pool.,2,0,
423,423,dialseg711_dial_014,28,agent,Ravenswood Shopping Center is at 434 Arastradero Rd.,4,0,
4610,4610,dialseg711_dial_163,3,user,What about a type of college?,0,0,
3472,3472,dialseg711_dial_122,24,agent,"792 Bedoin Street, you can see it on your map!",3,1,
11286,11286,dialseg711_dial_409,9,user,I need to get to the Cambridge Corn Exchange.,1,0,
1383,1383,dialseg711_dial_047,11,user,It will be at Central Hospital with my sister to get a tooth pulled.,1,1,
14446,14446,dialseg711_dial_530,14,agent,It certainly does. The telephone number is 01223216811. May I help you with anything else?,1,1,
16111,16111,dialseg711_dial_591,31,user,I also need a place that is on the west side of town and that has free wifi.,4,0,
8460,8460,dialseg711_dial_304,24,agent,Great! Look for a yellow toyota to pick you up. The contact number is 07004136407. Anything else I can help you with?,2,0,
4618,4618,dialseg711_dial_163,11,user,"Okay, I want to book a table for 6 people at 11:45 on saturday.",1,0,
3425,3425,dialseg711_dial_120,34,agent,Where will you be going?,4,0,
16548,16548,dialseg711_dial_606,42,agent,I'd be happy to help! Where are you coming from?,4,0,
17600,17600,dialseg711_dial_645,17,user,"I need you to help me find an expensive restaurant to dine in, I'd like it to be chinese food.",3,0,
6315,6315,dialseg711_dial_224,29,user,Can you tell me what the entrance fee is for those?,3,0,
7177,7177,dialseg711_dial_258,5,user,I'm departing from Ely.,1,0,
5815,5815,dialseg711_dial_206,8,agent,Charlie Chan is located in the centre and it is cheap! Would you like me to book it for you?,2,0,
5155,5155,dialseg711_dial_183,4,agent,Indeed it is. Would you like for me reserve you a table?,0,0,
15017,15017,dialseg711_dial_551,5,user,I am in Cambridge traveling to Stevanage on Saturday. I want to arrive in stevenage by 12:45.,0,0,
409,409,dialseg711_dial_014,14,agent,"We have three, what area of town would you like?",1,0,
14699,14699,dialseg711_dial_538,17,user,"Yes, the one in the west please.",2,0,
6490,6490,dialseg711_dial_232,12,agent,The temperature for Alhambra for the week include the highs near 100 and lows in the 40s.,2,1,
6936,6936,dialseg711_dial_249,11,user,I need a parking garage that is in the 2 mile range.,2,0,
1034,1034,dialseg711_dial_035,27,user,The train should go to stansted airport and should arrive by 21:30.,3,0,
17741,17741,dialseg711_dial_651,16,agent,"Okay, the hamilton lodge fits those conditions. Would you like me to book you a room?",3,0,
18517,18517,dialseg711_dial_680,8,agent,What time would you like to get there?,1,0,
8197,8197,dialseg711_dial_295,6,agent,"I sent its position and the route with moderate traffic on your screen, drive carefully!",1,1,
16382,16382,dialseg711_dial_602,6,agent,"I have several places, would you like me to try to book you into Curry Garden?",1,0,
4743,4743,dialseg711_dial_167,17,user,"No, I just need the postcode, please.",4,0,
18901,18901,dialseg711_dial_693,22,agent,Sure. What time would you like to depart?,4,0,
2579,2579,dialseg711_dial_089,25,user,Good morning. Would you be able to tell me if you have any info on a certain hotel?,4,0,
8619,8619,dialseg711_dial_310,1,user,Please give me the address and quickest route details for a parking garage nearby.,0,0,
13924,13924,dialseg711_dial_512,5,user,Please recommend one in the centre and I would also like the phone number.,0,0,
3507,3507,dialseg711_dial_123,27,user,Let's back up a bit. Are there any 4-star guesthouses?,3,0,
5960,5960,dialseg711_dial_211,26,agent,"I have train TR9839 that leaves Cambridge at 15:21 and arrives in Leicester at 17:06. Would that suit your needs? If so, I can book you a ticket.",3,0,
4787,4787,dialseg711_dial_168,39,user,Which one is gonna be the lowest temperature today and tomorrow in Fresno?,4,0,
17171,17171,dialseg711_dial_629,21,user,Can you help me find and expensive Thai restaurant?,3,0,
12215,12215,dialseg711_dial_445,7,user,Is this a hotel or a guesthouse?,1,0,
11306,11306,dialseg711_dial_410,7,user,Not at the moment but I would also like their address and postcode.,0,0,
14467,14467,dialseg711_dial_530,35,user,"Great, thank you!",4,0,
10043,10043,dialseg711_dial_363,26,agent,I was able to book the Alexander B&B for you for 4 people and 5 nights starting on Thursday. The reference number is 1KWO2DAQ.,3,1,
18053,18053,dialseg711_dial_662,24,agent,"You have your choice of Meze bar, Anatolia, or Efes Restaurant.",4,0,
7556,7556,dialseg711_dial_272,12,agent,The quickest route noted is to 436 Alger Dr. Do you want me to set the navigation?,1,1,
18083,18083,dialseg711_dial_663,26,agent,Your reservation was successful and your reference number is UO8AN5FO. Is there anything else that I can help you with today?,4,0,
9704,9704,dialseg711_dial_350,9,user,"Yes, what is the address?",1,0,
5106,5106,dialseg711_dial_181,9,user,"It doesn't matter, I just want to leave after 4:00.",1,0,
13434,13434,dialseg711_dial_494,6,agent,Can you let me know where you are going to?,1,0,
8372,8372,dialseg711_dial_301,22,agent,Sure! what is your departure site?,3,0,
3919,3919,dialseg711_dial_139,17,user,I want to know if it will hail in Compton on Sunday,3,0,
6369,6369,dialseg711_dial_226,25,user,Am looking for a train it should depart from peterborough and should arrive by 21:30,4,0,
16913,16913,dialseg711_dial_620,16,agent,You're welcome. Is there anything else I can help you with today?,2,1,
14131,14131,dialseg711_dial_519,2,agent,Where is your departure from?,0,0,
5005,5005,dialseg711_dial_177,12,agent,Sure! The phone number to the Taj Tandoori is 01223412299. Can I help you with anything else?,1,1,
217,217,dialseg711_dial_007,12,agent,No problem. Is there anything else I can help you with today?,1,1,
