,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da,Unnamed: 0.2,Unnamed: 0.1
1164,1164,tiage_dial_076,5,user,i like in indiana . recently single since my ex left with our kids .,2,0,,,
1165,1165,tiage_dial_076,6,agent,my ex left me too . cheated on me as well .,2,0,,,
1166,1166,tiage_dial_076,7,user,i hate that . took my belief in god away,2,0,,,
1167,1167,tiage_dial_076,8,agent,well i am an atheist so that was not a problem for me . but it sucked .,2,1,,,
1168,1168,tiage_dial_076,9,user,i bet . i miss my children,3,0,,,
1169,1169,tiage_dial_076,10,agent,my ex left the kids . but some days i wish she had not . . .,3,0,,,
1170,1170,tiage_dial_076,11,user,i understand that . kids can be very tiring,3,1,,,
1171,1171,tiage_dial_076,12,agent,do you like music ? i am in the industry .,4,0,,,
1172,1172,tiage_dial_076,13,user,i do . mainly classical . what do you do ?,4,0,,,
1173,1173,tiage_dial_076,14,agent,i have a studio and i help people record music .,4,0,,,
1174,1174,tiage_dial_076,15,user,that sounds much more fun than taking care of old people like me,4,0,,,
1175,1175,tiage_dial_076,16,user,do you work in a nursing home ?,4,1,,,
1176,1176,tiage_dial_077,1,user,"hi there , i am bob .",0,0,,,
1177,1177,tiage_dial_077,2,agent,hi ! i am andy .,0,0,,,
1178,1178,tiage_dial_077,3,user,i ended things with my boyfriend,0,0,,,
1179,1179,tiage_dial_077,4,agent,really that is sad . i work as an elementary teacher .,0,1,,,
1180,1180,tiage_dial_077,5,user,"nice , i am 18 now",1,1,,,
1181,1181,tiage_dial_077,6,agent,great . my father was a teacher too so,2,0,,,
1182,1182,tiage_dial_077,7,user,did he hike like i do ?,2,0,,,
1183,1183,tiage_dial_077,8,agent,no he did not . he and i enjoyed time in the beach .,2,0,,,
1184,1184,tiage_dial_077,9,user,i really like sunsets most,2,0,,,
1185,1185,tiage_dial_077,10,agent,that is really amazing . i hope you do great . ahead .,2,1,,,
1186,1186,tiage_dial_077,11,user,do you have pets ? mine is a fish,3,0,,,
1187,1187,tiage_dial_077,12,agent,i have a dog whom i love . your fish seems amazing .,3,0,,,
1188,1188,tiage_dial_077,13,user,it really is amazing as a pet,3,0,,,
1189,1189,tiage_dial_077,14,agent,i hope it will always be with you in rough times .,3,1,,,
1190,1190,tiage_dial_077,15,user,but will be better as sushi,4,0,,,
1191,1191,tiage_dial_077,16,user,i agree . they are great sushi,4,1,,,
1192,1192,tiage_dial_078,1,user,hello i love music . are you familiar with tom petty ?,0,0,,,
1193,1193,tiage_dial_078,2,agent,hi ! i do but i rarely have time to listen in between school and work .,0,1,,,
1194,1194,tiage_dial_078,3,user,what is the focus of your studies ?,1,1,,,
1195,1195,tiage_dial_078,4,agent,are you in school too ?,2,0,,,
1196,1196,tiage_dial_078,5,user,no . i finished in 1995 . what year are in ?,2,0,,,
1197,1197,tiage_dial_078,6,agent,"first year , i just moved here with my best friend for school too .",2,0,,,
1198,1198,tiage_dial_078,7,user,its great to have friends . i hope you look after each other that is very important,2,1,,,
1199,1199,tiage_dial_078,8,agent,so true ! so what do you do for a living ?,3,0,,,
1200,1200,tiage_dial_078,9,user,i am in mining but i hate it . what is your field of interest,3,0,,,
1201,1201,tiage_dial_078,10,agent,"aside from nursing , i work at a bar to pay for school .",3,0,,,
1202,1202,tiage_dial_078,11,user,bar work can be fun . you learn so much about human nature . thank you for caring about others,3,0,,,
1203,1203,tiage_dial_078,12,agent,"of course , it is like a live sociology class too .",3,0,,,
1204,1204,tiage_dial_078,13,user,absolutely ! ! the subjects are already prepped with truth serum,3,1,,,
1205,1205,tiage_dial_078,14,user,i definitely agree ! good perspective . why do you not like mining ?,4,1,,,
1206,1206,tiage_dial_079,1,user,hello how are you doing today ?,0,1,,,
1207,1207,tiage_dial_079,2,agent,"i am great , i hope you are doing well . where are you from ?",1,0,,,
1208,1208,tiage_dial_079,3,user,i live in a rural area .,1,0,,,
1209,1209,tiage_dial_079,4,agent,i see . have you lived there for a long time ? we just recently bought a home,1,0,,,
1210,1210,tiage_dial_079,5,user,no 2 years my husband birth parents live here,1,1,,,
1211,1211,tiage_dial_079,6,agent,that is very nice . life must be very relaxing outside the cities . do you have children ?,2,0,,,
1212,1212,tiage_dial_079,7,user,no i have 2 dogs,2,0,,,
1213,1213,tiage_dial_079,8,agent,"i do not have any pets , but i may be interested in one",2,1,,,
1214,1214,tiage_dial_079,9,user,what is your favorite sport to watch ?,3,0,,,
1215,1215,tiage_dial_079,10,agent,"i do not have any special interest in sports , do you have any favorite sports ?",3,0,,,
1216,1216,tiage_dial_079,11,user,i like to watch hockey .,3,1,,,
1217,1217,tiage_dial_079,12,agent,"i see , do you live in united states or canada ? i heard hockey is very popular there .",4,0,,,
1218,1218,tiage_dial_079,13,user,i live in the united states . what about you ?,4,0,,,
1219,1219,tiage_dial_079,14,user,"i live in canada , i moved here very recently . what do you do for a living ?",4,1,,,
1220,1220,tiage_dial_080,1,user,"hi , i m susie . how are you ?",0,0,,,
1221,1221,tiage_dial_080,2,agent,i am good . just got back from some volunteering . how are you doing ?,0,1,,,
1222,1222,tiage_dial_080,3,user,are you having problems texting ?,1,0,,,
1223,1223,tiage_dial_080,4,agent,"i am an old retired guy , so i might be doing something wrong !",1,1,,,
1224,1224,tiage_dial_080,5,user,"i am fine , just getting ready for a walk with my dog .",2,0,,,
1225,1225,tiage_dial_080,6,agent,that sounds like a nice time . i like to try to be active myself . i love walks .,2,0,,,
1226,1226,tiage_dial_080,7,user,that s nice . i enjoy walking . i try to do it at least once a day .,2,0,,,
1227,1227,tiage_dial_080,8,agent,i used to be a gym teacher so i used to be quite fit !,2,0,,,
1228,1228,tiage_dial_080,9,user,wow . i m a school teacher myself . i often get exercise dealing with the kids .,2,1,,,
1229,1229,tiage_dial_080,10,agent,definitely ! although now that i am retired i find that i love eating cheeseburgers . . .,3,0,,,
1230,1230,tiage_dial_080,11,user,i guess you earned the right to do it . i try to stay away from the temptation .,3,0,,,
1231,1231,tiage_dial_080,12,agent,yup . a cheeseburger and a war documentary are my idea of a good saturday,3,0,,,
1232,1232,tiage_dial_080,13,user,that s funny . mine is a bottle of wine .,3,1,,,
1233,1233,tiage_dial_080,14,agent,that cant hurt either ! what else do you like to do ?,4,0,,,
1234,1234,tiage_dial_080,15,user,seeing a kid learn is my passion .,4,0,,,
1235,1235,tiage_dial_080,16,user,that is just great . we need more educators like you in the system .,4,1,,,
1236,1236,tiage_dial_081,1,user,hi what do you do ?,0,1,,,
1237,1237,tiage_dial_081,2,agent,i go to school . hate it ! will you be my friend ?,1,0,,,
1238,1238,tiage_dial_081,3,user,sure ! you can be friends with my 3 dogs too if you are not allergic,1,0,,,
1239,1239,tiage_dial_081,4,agent,"oh , i am not ! i am only 12 , though . will they like me ?",1,1,,,
1240,1240,tiage_dial_081,5,user,i think they will . all of them are friendly ! whats your favorite subject ?,2,0,,,
1241,1241,tiage_dial_081,6,agent,i do not like school at all . and gym is the worst !,2,0,,,
1242,1242,tiage_dial_081,7,user,i am always walking my dogs so gym activities are fun for me,2,1,,,
1243,1243,tiage_dial_081,8,agent,the boys pull my waist length red hair . that hurts !,3,0,,,
1244,1244,tiage_dial_081,9,user,aww that is not very nice of them . have you told the teachers ?,3,0,,,
1245,1245,tiage_dial_081,10,agent,no . i just cry out my blue eyes ! they all make fun of me .,3,0,,,
1246,1246,tiage_dial_081,11,user,well my dogs will not pull your hair if you ever want to spend time with them,3,1,,,
1247,1247,tiage_dial_081,12,agent,"okay , thanks ! what do you like to do ?",4,0,,,
1248,1248,tiage_dial_081,13,user,well i like working in my dog walking business ! dogs are the best,4,0,,,
1249,1249,tiage_dial_081,14,agent,"better than kids , that is for sure !",4,0,,,
1250,1250,tiage_dial_081,15,user,i remember back in school the other kids would always be annoying,4,1,,,
1251,1251,tiage_dial_081,16,user,especially when you are 12 ! how old are you ?,5,1,,,
1252,1252,tiage_dial_082,1,user,i study languages . do you ?,0,1,,,
1253,1253,tiage_dial_082,2,agent,wee ! i have koi fish that the same color as my orange dress .,1,1,,,
1254,1254,tiage_dial_082,3,user,i like orange . i am studying french next .,2,1,,,
1255,1255,tiage_dial_082,4,agent,great . i like hiking and need a new boyfriend as of yesterday .,3,0,,,
1256,1256,tiage_dial_082,5,user,what happened with that situation ?,3,0,,,
1257,1257,tiage_dial_082,6,agent,he ate my fish that matched the color of my dress . bummer !,3,0,,,
1258,1258,tiage_dial_082,7,user,he did that ? how strange .,3,1,,,
1259,1259,tiage_dial_082,8,agent,"oh , i could tell you stories . i turned 18 yesterday . you sing ?",4,0,,,
1260,1260,tiage_dial_082,9,user,i sing in the languages i study .,4,0,,,
1261,1261,tiage_dial_082,10,agent,great ! you know any hiking songs ?,4,0,,,
1262,1262,tiage_dial_082,11,user,sort of i guess . i know marching songs .,4,0,,,
1263,1263,tiage_dial_082,12,agent,that will do ! i like to hike and sing and wear the color orange .,4,0,,,
1264,1264,tiage_dial_082,13,user,those are good hobbies to have .,4,1,,,
1265,1265,tiage_dial_082,14,agent,those are not hobbies . they are my life work . you work ?,5,0,,,
1266,1266,tiage_dial_082,15,user,i am a language scholar right now .,5,0,,,
1267,1267,tiage_dial_082,16,user,wow ! you know any spanish ? what is amarillo in spanish ?,5,1,,,
1268,1268,tiage_dial_083,1,user,hello how are you today ?,0,0,,,
1269,1269,tiage_dial_083,2,agent,"not to bad , what about you",0,0,,,
1270,1270,tiage_dial_083,3,user,i am feeling like 100 bucks,0,1,,,
1271,1271,tiage_dial_083,4,agent,"good stuff , what you do for living",1,0,,,
1272,1272,tiage_dial_083,5,user,i work at a museum as a guide,1,0,,,
1273,1273,tiage_dial_083,6,agent,"cool , i am in the army",1,1,,,
1274,1274,tiage_dial_083,7,user,i lost my hearing in the army . or at least part of it,2,0,,,
1275,1275,tiage_dial_083,8,agent,"wow , well thank for serving soldier",2,1,,,
1276,1276,tiage_dial_083,9,user,i am now peacefully growing my garden,3,1,,,
1277,1277,tiage_dial_083,10,agent,"i am from canada , where do you live",4,0,,,
1278,1278,tiage_dial_083,11,user,i am from boston baby,4,1,,,
1279,1279,tiage_dial_083,12,agent,"okay , go boston haha , fav food ?",5,0,,,
1280,1280,tiage_dial_083,13,user,i like them big fancy teas,5,1,,,
1281,1281,tiage_dial_083,14,agent,"sounds pretty yummy , did you go to college",6,0,,,
1282,1282,tiage_dial_083,15,user,no i did now i had all the books i needed at home,6,0,,,
1283,1283,tiage_dial_083,16,user,i did not even make it pass highschool,6,1,,,
1284,1284,tiage_dial_084,1,user,"hello , how are you tonight . do you like horses ?",0,0,,,
1285,1285,tiage_dial_084,2,agent,"hi there , yes i love horses and so does barnaby my german shepherd .",0,1,,,
1286,1286,tiage_dial_084,3,user,that is a cute name . i have a lab named sirius,1,1,,,
1287,1287,tiage_dial_084,4,agent,"yeah , barnaby is a keeper and a great scorpion spotter . i hate scorpions .",2,0,,,
1288,1288,tiage_dial_084,5,user,i do not have them on the farm . i have seen them in the city though .,2,0,,,
1289,1289,tiage_dial_084,6,agent,barnaby found one in my dad old nascar cars right before i sat down .,2,0,,,
1290,1290,tiage_dial_084,7,user,ugh . i do not think i could live with them .,2,1,,,
1291,1291,tiage_dial_084,8,agent,only when we visit dad they come out . what do you do ?,3,0,,,
1292,1292,tiage_dial_084,9,user,"i am in law school , but i also train horses",3,0,,,
1293,1293,tiage_dial_084,10,agent,"that sounds cool , better than working for the us postal service .",3,0,,,
1294,1294,tiage_dial_084,11,user,i am going to be an agriculture lawyer .,3,0,,,
1295,1295,tiage_dial_084,12,agent,now that is different . i paint in my spare time to stay sane .,3,0,,,
1296,1296,tiage_dial_084,13,user,i take photos of the horses and scenery .,3,1,,,
1297,1297,tiage_dial_084,14,agent,they make awesome pictures . i love colors but strangely my favorite is grey !,4,0,,,
1298,1298,tiage_dial_084,15,user,"mine is too , but , color is what sells .",4,0,,,
1299,1299,tiage_dial_084,16,user,"yes it does , client have me painting fuschia and other wild colors weekly .",4,1,,,
1300,1300,tiage_dial_085,1,user,are you in college ? i am an art major,0,0,,,
1301,1301,tiage_dial_085,2,agent,"i am not in college , i graduated with a doctorate degree",0,1,,,
1302,1302,tiage_dial_085,3,user,"that is neat . i am visiting europe again this year , have you ever been ?",1,0,,,
1303,1303,tiage_dial_085,4,agent,farthest i have ever been away from home was at the park,1,1,,,
1304,1304,tiage_dial_085,5,user,do you have any hobbies ?,2,0,,,
1305,1305,tiage_dial_085,6,agent,going to the park is my favorite hobby . or going to my daughters piano concerts,2,0,,,
1306,1306,tiage_dial_085,7,user,i enjoy traveling and cooking .,2,0,,,
1307,1307,tiage_dial_085,8,agent,what kind of stuff do you cook ?,2,0,,,
1308,1308,tiage_dial_085,9,user,paella is my favorite dish to cook .,2,0,,,
1309,1309,tiage_dial_085,10,agent,i have never heard of it .,2,0,,,
1310,1310,tiage_dial_085,11,user,it is a rice dish from spain .,2,0,,,
1311,1311,tiage_dial_085,12,agent,"sounds delicious , i should try it sometime",2,1,,,
1312,1312,tiage_dial_085,13,user,are you currently working at a hospital ?,3,0,,,
1313,1313,tiage_dial_085,14,agent,yes i am but i would like a new job soon,3,0,,,
1314,1314,tiage_dial_085,15,user,i hope you find a new job soon .,3,0,,,
1315,1315,tiage_dial_085,16,user,"thank you , i am definitely looking",3,1,,,
1316,1316,tiage_dial_086,1,user,hi . how are you ?,0,0,,,
1317,1317,tiage_dial_086,2,agent,"hello , i am doing very well thank you . i just came back from a walk .",0,0,,,
1318,1318,tiage_dial_086,3,user,ah . i love taking walks and taking pictures .,0,0,,,
1319,1319,tiage_dial_086,4,agent,"i love photography , i am always photographing my food .",0,1,,,
1320,1320,tiage_dial_086,5,user,my boyfriend and i will cook in our new place together next week .,1,1,,,
1321,1321,tiage_dial_086,6,agent,"that is nice , do you drink soda and eat fast food ?",2,0,,,
1322,1322,tiage_dial_086,7,user,no . trying to eat healthy in front of my elementary school class .,2,1,,,
1323,1323,tiage_dial_086,8,agent,"i like kids , i would love to have a large family .",3,0,,,
1324,1324,tiage_dial_086,9,user,my students are my family .,3,0,,,
1325,1325,tiage_dial_086,10,agent,how sweet ! more teachers need to have that attitude .,3,1,,,
1326,1326,tiage_dial_086,11,user,i am trying to teach them spanish and french so they are fluent like me .,4,0,,,
1327,1327,tiage_dial_086,12,agent,at the same time ? does that work very well ?,4,0,,,
1328,1328,tiage_dial_086,13,user,they learn quickly so yes .,4,0,,,
1329,1329,tiage_dial_086,14,agent,i have heard it is best to learn when you are little .,4,1,,,
1330,1330,tiage_dial_086,15,user,my classroom is red and silver . my favorite colors .,5,0,,,
1331,1331,tiage_dial_086,16,user,that is very pretty . like christmas all year long .,5,1,,,
1332,1332,tiage_dial_087,1,user,do you like hummus ? i enjoy it very much .,0,0,,,
1333,1333,tiage_dial_087,2,agent,no i do not like hummus . i am locked up .,0,1,,,
1334,1334,tiage_dial_087,3,user,"i am from germany , do you like roller coasters ?",1,1,,,
1335,1335,tiage_dial_087,4,agent,i am using the library at the juvenile detention center .,2,1,,,
1336,1336,tiage_dial_087,5,user,are you good at swimming ? i can help you get out .,3,0,,,
1337,1337,tiage_dial_087,6,agent,i am a great swimmer . what is the plan ?,3,0,,,
1338,1338,tiage_dial_087,7,user,do you have access to explosives and or nun chucks and can you skydive,3,0,,,
1339,1339,tiage_dial_087,8,agent,"i am scheduled out in a month , but if the sooner the better .",3,1,,,
